site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr2	18483580	18483586	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483640	18483647	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	54	TF2-TF1	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483580	18483587	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483604	18483610	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	17	TF2-TF1	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483580	18483587	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483640	18483646	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	53	TF2-TF1	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483604	18483610	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483640	18483647	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	30	TF2-TF1	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483604	18483611	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483640	18483646	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	29	TF2-TF1	transcript	-	18482622	18485461	query_1	1854	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr3	8083152	8083159	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	+	chr3	8083200	8083206	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	+	41	TF1-TF2	transcript	-	8082144	8086255	query_1	3100	start	1.0	0.001	PeakInsideFeature	Mp3g08380.1	Mp3g08380
chr3	8083153	8083159	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	+	chr3	8083199	8083206	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	+	40	TF1-TF2	transcript	-	8082144	8086255	query_1	3099	start	1.0	0.001	PeakInsideFeature	Mp3g08380.1	Mp3g08380
chr4	873281	873287	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr4	873309	873316	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	+	22	divergent	transcript	+	868528	874006	query_1	4756	start	1.0	0.001	PeakInsideFeature	Mp4g00650.1	Mp4g00650
chr4	873309	873316	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	+	chr4	873333	873339	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	17	convergent	transcript	+	868528	874006	query_1	4784	start	1.0	0.001	PeakInsideFeature	Mp4g00650.1	Mp4g00650
chr2	18483269	18483275	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	13	TF2-TF1	transcript	-	18482622	18485461	query_1	2189	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483269	18483275	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483312	18483320	C3_C2H2_21	11.09415	-	37	TF2-TF1	transcript	-	18482622	18485461	query_1	2189	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483269	18483275	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	73	TF2-TF1	transcript	-	18482622	18485461	query_1	2189	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483278	18483284	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483288	18483296	C3_C2H2_21	11.09415	-	4	TF2-TF1	transcript	-	18482622	18485461	query_1	2180	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483278	18483284	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483312	18483320	C3_C2H2_21	11.09415	-	28	TF2-TF1	transcript	-	18482622	18485461	query_1	2180	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483278	18483284	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	64	TF2-TF1	transcript	-	18482622	18485461	query_1	2180	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483278	18483284	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	100	TF2-TF1	transcript	-	18482622	18485461	query_1	2180	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	27	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	63	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483296	C3_C2H2_21	11.09415	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	99	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	39	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483320	C3_C2H2_21	11.09415	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483348	18483356	C3_C2H2_21	11.09415	-	19	TF2-TF1	transcript	-	18482622	18485461	query_1	2135	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	55	TF2-TF1	transcript	-	18482622	18485461	query_1	2135	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483356	C3_C2H2_21	11.09415	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	39	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483384	18483392	C3_C2H2_21	11.09415	-	19	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	88	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	100	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483392	C3_C2H2_21	11.09415	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	3	TF2-TF1	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483453	18483461	C3_C2H2_21	11.09415	-	52	TF2-TF1	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483465	18483473	C3_C2H2_21	11.09415	-	64	TF2-TF1	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483461	C3_C2H2_21	11.09415	-	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	39	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483473	C3_C2H2_21	11.09415	-	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	27	TF2-TF1	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483522	18483530	C3_C2H2_21	11.09415	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483546	18483554	C3_C2H2_21	11.09415	-	40	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483579	18483587	C3_C2H2_21	11.09415	-	73	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483603	18483611	C3_C2H2_21	11.09415	-	97	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483639	18483647	C3_C2H2_21	11.09415	-	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	66	TF2-TF1	transcript	-	18482622	18485461	query_1	1818	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483732	18483740	C3_C2H2_21	5.11063	-	13	TF2-TF1	transcript	-	18482622	18485461	query_1	1745	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483732	18483740	C3_C2H2_21	5.11063	-	chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	1725	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483313	18483319	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	18	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483349	18483355	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	54	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483391	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	90	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483295	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	17	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483295	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	53	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483295	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	89	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483349	18483355	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	30	TF2-TF1	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483391	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	66	TF2-TF1	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483313	18483319	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	29	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483313	18483319	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	65	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483391	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	30	TF2-TF1	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483454	18483460	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	99	TF2-TF1	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483349	18483355	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	29	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483349	18483355	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	98	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483454	18483460	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	63	TF2-TF1	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483466	18483472	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483385	18483391	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	62	TF2-TF1	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483385	18483391	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	74	TF2-TF1	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483466	18483472	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	6	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483523	18483529	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	63	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483547	18483553	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	87	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483460	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	5	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483460	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	62	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483460	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	86	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483523	18483529	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	51	TF2-TF1	transcript	-	18482622	18485461	query_1	1993	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483547	18483553	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	1993	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483466	18483472	C1_NAC_7-C10_NAC_28-C2_NAC_29-C3_NAC_14-C4_NAC_27-C5_NAC_31-C6_NAC_43	8.31536	-	chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	50	TF2-TF1	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
