site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779219	19779225	C3_ND_2	-2.99534	+	0	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779237	19779243	C3_ND_2	-3.10996	+	18	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779249	19779255	C3_ND_2	-3.30769	+	30	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779270	19779276	C3_ND_2	-3.30769	+	51	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779285	19779291	C3_ND_2	-3.36788	+	66	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779293	19779299	C3_ND_2	-3.36779	+	74	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779237	19779243	C3_ND_2	-3.10996	+	12	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779249	19779255	C3_ND_2	-3.30769	+	24	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779270	19779276	C3_ND_2	-3.30769	+	45	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779285	19779291	C3_ND_2	-3.36788	+	60	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779293	19779299	C3_ND_2	-3.36779	+	68	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779323	19779329	C3_ND_2	-3.16083	+	98	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779249	19779255	C3_ND_2	-3.30769	+	6	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779270	19779276	C3_ND_2	-3.30769	+	27	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779285	19779291	C3_ND_2	-3.36788	+	42	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779293	19779299	C3_ND_2	-3.36779	+	50	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779323	19779329	C3_ND_2	-3.16083	+	80	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779270	19779276	C3_ND_2	-3.30769	+	15	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779285	19779291	C3_ND_2	-3.36788	+	30	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779293	19779299	C3_ND_2	-3.36779	+	38	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779323	19779329	C3_ND_2	-3.16083	+	68	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779285	19779291	C3_ND_2	-3.36788	+	9	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779293	19779299	C3_ND_2	-3.36779	+	17	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779323	19779329	C3_ND_2	-3.16083	+	47	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779293	19779299	C3_ND_2	-3.36779	+	2	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779323	19779329	C3_ND_2	-3.16083	+	32	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779323	19779329	C3_ND_2	-3.16083	+	24	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779493	19779499	C3_ND_2	-2.57536	+	9	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779508	19779514	C3_ND_2	-2.40005	+	24	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779514	19779520	C3_ND_2	-2.40005	+	30	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779526	19779532	C3_ND_2	-2.68392	+	42	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779508	19779514	C3_ND_2	-2.40005	+	9	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779514	19779520	C3_ND_2	-2.40005	+	15	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779526	19779532	C3_ND_2	-2.68392	+	27	TF1-TF2												
7	19779508	19779514	C3_ND_2	-2.40005	+	7	19779514	19779520	C3_ND_2	-2.40005	+	0	TF1-TF2												
7	19779508	19779514	C3_ND_2	-2.40005	+	7	19779526	19779532	C3_ND_2	-2.68392	+	12	TF1-TF2												
7	19779514	19779520	C3_ND_2	-2.40005	+	7	19779526	19779532	C3_ND_2	-2.68392	+	6	TF1-TF2												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778087	19778093	C3_C2H2_26	-2.97941	-	4	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778105	19778111	C3_C2H2_26	-3.07123	-	22	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778114	19778120	C3_C2H2_26	-3.12406	-	31	convergent												
7	19778077	19778083	C3_C2C2gata_46	-2.96236	+	7	19778129	19778135	C3_C2H2_26	-2.67461	-	46	convergent												
7	19778087	19778093	C3_C2H2_26	-2.97941	-	7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	14	divergent												
7	19778087	19778093	C3_C2H2_26	-2.97941	-	7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	23	divergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778105	19778111	C3_C2H2_26	-3.07123	-	10	convergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778114	19778120	C3_C2H2_26	-3.12406	-	19	convergent												
7	19778089	19778095	C3_C2C2gata_46	-2.98618	+	7	19778129	19778135	C3_C2H2_26	-2.67461	-	34	convergent												
7	19778105	19778111	C3_C2H2_26	-3.07123	-	7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	5	divergent												
7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	7	19778114	19778120	C3_C2H2_26	-3.12406	-	1	convergent												
7	19778107	19778113	C3_C2C2gata_46	-3.10698	+	7	19778129	19778135	C3_C2H2_26	-2.67461	-	16	convergent												
7	19778116	19778122	C3_C2C2gata_46	-3.11831	+	7	19778129	19778135	C3_C2H2_26	-2.67461	-	7	convergent												
7	19778129	19778135	C3_C2H2_26	-2.67461	-	7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	92	divergent												
7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	7	19778275	19778281	C3_C2H2_26	-2.8528	-	42	convergent												
7	19778227	19778233	C3_C2C2gata_46	-2.67756	+	7	19778305	19778311	C3_C2H2_26	-2.45454	-	72	convergent												
7	19778275	19778281	C3_C2H2_26	-2.8528	-	7	19778307	19778313	C3_C2C2gata_46	-2.38042	+	26	divergent												
7	19778584	19778590	C3_C2C2gata_46	-3.04578	+	7	19778669	19778675	C3_C2H2_26	-3.628	-	79	convergent												
7	19778620	19778626	C3_C2C2gata_46	-2.70849	+	7	19778669	19778675	C3_C2H2_26	-3.628	-	43	convergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	14	divergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	26	divergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	44	divergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	50	divergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	62	divergent												
7	19778786	19778792	C3_C2H2_26	-3.28141	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	71	divergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	22	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	46	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	58	convergent												
7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	67	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778816	19778822	C3_C2H2_26	-2.65907	-	4	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	28	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	40	convergent												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	49	convergent												
7	19778816	19778822	C3_C2H2_26	-2.65907	-	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	14	divergent												
7	19778816	19778822	C3_C2H2_26	-2.65907	-	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	20	divergent												
7	19778816	19778822	C3_C2H2_26	-2.65907	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	32	divergent												
7	19778816	19778822	C3_C2H2_26	-2.65907	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	41	divergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778840	19778846	C3_C2H2_26	-2.69833	-	16	convergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	28	convergent												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	37	convergent												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	10	convergent												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	19	convergent												
7	19778840	19778846	C3_C2H2_26	-2.69833	-	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	8	divergent												
7	19778840	19778846	C3_C2H2_26	-2.69833	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	17	divergent												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778852	19778858	C3_C2H2_26	-2.83593	-	4	convergent												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	13	convergent												
7	19778852	19778858	C3_C2H2_26	-2.83593	-	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	5	divergent												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778861	19778867	C3_C2H2_26	-2.81299	-	1	convergent												
7	19778861	19778867	C3_C2H2_26	-2.81299	-	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	100	divergent												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778965	19778971	C3_C2H2_26	-3.29712	-	96	convergent												
7	19778965	19778971	C3_C2H2_26	-3.29712	-	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	98	divergent												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779067	19779073	C3_C2H2_26	-2.78473	-	94	convergent												
7	19779067	19779073	C3_C2H2_26	-2.78473	-	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	23	divergent												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779094	19779100	C3_C2H2_26	-2.61185	-	19	convergent												
7	19779351	19779357	C3_C2H2_26	-3.2196	-	7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	8	divergent												
7	19779351	19779357	C3_C2H2_26	-3.2196	-	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	41	divergent												
7	19779351	19779357	C3_C2H2_26	-3.2196	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	47	divergent												
7	19779351	19779357	C3_C2H2_26	-3.2196	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	77	divergent												
7	19779351	19779357	C3_C2H2_26	-3.2196	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	92	divergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779363	19779369	C3_C2H2_26	-3.24999	-	4	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779396	19779402	C3_C2H2_26	-2.81781	-	37	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779402	19779408	C3_C2H2_26	-2.66463	-	43	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779432	19779438	C3_C2H2_26	-2.62076	-	73	convergent												
7	19779353	19779359	C3_C2C2gata_46	-3.22339	+	7	19779438	19779444	C3_C2H2_26	-2.58311	-	79	convergent												
7	19779363	19779369	C3_C2H2_26	-3.24999	-	7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	29	divergent												
7	19779363	19779369	C3_C2H2_26	-3.24999	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	35	divergent												
7	19779363	19779369	C3_C2H2_26	-3.24999	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	65	divergent												
7	19779363	19779369	C3_C2H2_26	-3.24999	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	80	divergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779396	19779402	C3_C2H2_26	-2.81781	-	25	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779402	19779408	C3_C2H2_26	-2.66463	-	31	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779432	19779438	C3_C2H2_26	-2.62076	-	61	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779438	19779444	C3_C2H2_26	-2.58311	-	67	convergent												
7	19779365	19779371	C3_C2C2gata_46	-3.25946	+	7	19779464	19779470	C3_C2H2_26	-2.665	-	93	convergent												
7	19779396	19779402	C3_C2H2_26	-2.81781	-	7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	2	divergent												
7	19779396	19779402	C3_C2H2_26	-2.81781	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	32	divergent												
7	19779396	19779402	C3_C2H2_26	-2.81781	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	47	divergent												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779432	19779438	C3_C2H2_26	-2.62076	-	28	convergent												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779438	19779444	C3_C2H2_26	-2.58311	-	34	convergent												
7	19779398	19779404	C3_C2C2gata_46	-2.77345	+	7	19779464	19779470	C3_C2H2_26	-2.665	-	60	convergent												
7	19779402	19779408	C3_C2H2_26	-2.66463	-	7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	26	divergent												
7	19779402	19779408	C3_C2H2_26	-2.66463	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	41	divergent												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779432	19779438	C3_C2H2_26	-2.62076	-	22	convergent												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779438	19779444	C3_C2H2_26	-2.58311	-	28	convergent												
7	19779404	19779410	C3_C2C2gata_46	-2.56944	+	7	19779464	19779470	C3_C2H2_26	-2.665	-	54	convergent												
7	19779432	19779438	C3_C2H2_26	-2.62076	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	11	divergent												
7	19779434	19779440	C3_C2C2gata_46	-2.59266	+	7	19779464	19779470	C3_C2H2_26	-2.665	-	24	convergent												
7	19779438	19779444	C3_C2H2_26	-2.58311	-	7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	5	divergent												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779464	19779470	C3_C2H2_26	-2.665	-	9	convergent												
7	19779449	19779455	C3_C2C2gata_46	-2.73102	+	7	19779545	19779551	C3_C2H2_26	-2.21353	-	90	convergent												
7	19779464	19779470	C3_C2H2_26	-2.665	-	7	19779547	19779553	C3_C2C2gata_46	-2.21353	+	77	divergent												
7	19778620	19778626	C3_C2C2gata_46	-2.70849	+	7	19778694	19778700	C4_ND_3	-3.49845	+	68	TF1-TF2												
7	19778620	19778626	C3_C2C2gata_46	-2.70849	+	7	19778721	19778727	C4_ND_3	-3.85815	+	95	TF1-TF2												
7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	7	19778694	19778700	C4_ND_3	-3.49845	+	17	TF1-TF2												
7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	7	19778721	19778727	C4_ND_3	-3.85815	+	44	TF1-TF2												
7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	7	19778733	19778739	C4_ND_3	-3.89166	+	56	TF1-TF2												
7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	7	19778760	19778766	C4_ND_3	-3.74381	+	83	TF1-TF2												
7	19778671	19778677	C3_C2C2gata_46	-3.73878	+	7	19778766	19778772	C4_ND_3	-3.71352	+	89	TF1-TF2												
7	19778694	19778700	C4_ND_3	-3.49845	+	7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	88	TF1-TF2												
7	19778721	19778727	C4_ND_3	-3.85815	+	7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	61	TF1-TF2												
7	19778721	19778727	C4_ND_3	-3.85815	+	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	79	TF1-TF2												
7	19778721	19778727	C4_ND_3	-3.85815	+	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	91	TF1-TF2												
7	19778733	19778739	C4_ND_3	-3.89166	+	7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	49	TF1-TF2												
7	19778733	19778739	C4_ND_3	-3.89166	+	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	67	TF1-TF2												
7	19778733	19778739	C4_ND_3	-3.89166	+	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	79	TF1-TF2												
7	19778733	19778739	C4_ND_3	-3.89166	+	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	97	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	22	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	40	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	52	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	70	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	76	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	88	TF1-TF2												
7	19778760	19778766	C4_ND_3	-3.74381	+	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	97	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778788	19778794	C3_C2C2gata_46	-3.24791	+	16	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	34	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	46	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	64	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	70	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	82	TF1-TF2												
7	19778766	19778772	C4_ND_3	-3.71352	+	7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	91	TF1-TF2												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778897	19778903	C4_ND_3	-2.79739	+	85	TF1-TF2												
7	19778806	19778812	C3_C2C2gata_46	-2.68659	+	7	19778912	19778918	C4_ND_3	-2.75595	+	100	TF1-TF2												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778897	19778903	C4_ND_3	-2.79739	+	73	TF1-TF2												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778912	19778918	C4_ND_3	-2.75595	+	88	TF1-TF2												
7	19778818	19778824	C3_C2C2gata_46	-2.6313	+	7	19778924	19778930	C4_ND_3	-3.14002	+	100	TF1-TF2												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778897	19778903	C4_ND_3	-2.79739	+	55	TF1-TF2												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778912	19778918	C4_ND_3	-2.75595	+	70	TF1-TF2												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778924	19778930	C4_ND_3	-3.14002	+	82	TF1-TF2												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778936	19778942	C4_ND_3	-3.23334	+	94	TF1-TF2												
7	19778836	19778842	C3_C2C2gata_46	-2.69833	+	7	19778942	19778948	C4_ND_3	-3.26069	+	100	TF1-TF2												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778897	19778903	C4_ND_3	-2.79739	+	49	TF1-TF2												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778912	19778918	C4_ND_3	-2.75595	+	64	TF1-TF2												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778924	19778930	C4_ND_3	-3.14002	+	76	TF1-TF2												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778936	19778942	C4_ND_3	-3.23334	+	88	TF1-TF2												
7	19778842	19778848	C3_C2C2gata_46	-2.69833	+	7	19778942	19778948	C4_ND_3	-3.26069	+	94	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778897	19778903	C4_ND_3	-2.79739	+	37	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778912	19778918	C4_ND_3	-2.75595	+	52	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778924	19778930	C4_ND_3	-3.14002	+	64	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778936	19778942	C4_ND_3	-3.23334	+	76	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778942	19778948	C4_ND_3	-3.26069	+	82	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778951	19778957	C4_ND_3	-3.31266	+	91	TF1-TF2												
7	19778854	19778860	C3_C2C2gata_46	-2.83215	+	7	19778957	19778963	C4_ND_3	-3.29712	+	97	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778897	19778903	C4_ND_3	-2.79739	+	28	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778912	19778918	C4_ND_3	-2.75595	+	43	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778924	19778930	C4_ND_3	-3.14002	+	55	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778936	19778942	C4_ND_3	-3.23334	+	67	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778942	19778948	C4_ND_3	-3.26069	+	73	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778951	19778957	C4_ND_3	-3.31266	+	82	TF1-TF2												
7	19778863	19778869	C3_C2C2gata_46	-2.80446	+	7	19778957	19778963	C4_ND_3	-3.29712	+	88	TF1-TF2												
7	19778897	19778903	C4_ND_3	-2.79739	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	64	TF1-TF2												
7	19778912	19778918	C4_ND_3	-2.75595	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	49	TF1-TF2												
7	19778924	19778930	C4_ND_3	-3.14002	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	37	TF1-TF2												
7	19778936	19778942	C4_ND_3	-3.23334	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	25	TF1-TF2												
7	19778942	19778948	C4_ND_3	-3.26069	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	19	TF1-TF2												
7	19778951	19778957	C4_ND_3	-3.31266	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	10	TF1-TF2												
7	19778957	19778963	C4_ND_3	-3.29712	+	7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	4	TF1-TF2												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19778990	19778996	C4_ND_3	-2.85954	+	17	TF1-TF2												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779041	19779047	C4_ND_3	-2.96282	+	68	TF1-TF2												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779047	19779053	C4_ND_3	-2.80066	+	74	TF1-TF2												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779053	19779059	C4_ND_3	-2.67508	+	80	TF1-TF2												
7	19778967	19778973	C3_C2C2gata_46	-3.29712	+	7	19779059	19779065	C4_ND_3	-2.67164	+	86	TF1-TF2												
7	19778990	19778996	C4_ND_3	-2.85954	+	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	73	TF1-TF2												
7	19778990	19778996	C4_ND_3	-2.85954	+	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	100	TF1-TF2												
7	19779041	19779047	C4_ND_3	-2.96282	+	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	22	TF1-TF2												
7	19779041	19779047	C4_ND_3	-2.96282	+	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	49	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	16	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	43	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	10	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	37	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	4	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779096	19779102	C3_C2C2gata_46	-2.67856	+	31	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779101	19779107	C4_ND_3	-2.67856	+	26	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779113	19779119	C4_ND_3	-2.73775	+	38	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779119	19779125	C4_ND_3	-2.73775	+	44	TF1-TF2												
7	19779069	19779075	C3_C2C2gata_46	-2.78473	+	7	19779125	19779131	C4_ND_3	-2.84252	+	50	TF1-TF2												
