seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr7	1070194	1070696	503	*	tak1-ck-merge_peak_21608	Promoter	8	1064621	1069046	4426	2	Mp7g00850	-1148	-0.332034277027518
chr7	1070877	1071111	235	*	tak1-ck-merge_peak_21609	Distal Intergenic	8	1064621	1069046	4426	2	Mp7g00850	-1831	-0.451939869365103
chr7	1073876	1074477	602	*	tak1-ck-merge_peak_21610	Exon (Mp7g00860.1/Mp7g00860, exon 1 of 1)	8	1071333	1074052	2720	2	Mp7g00860	0	0
chr7	1074751	1075220	470	*	tak1-ck-merge_peak_21611	Promoter	8	1071333	1074052	2720	2	Mp7g00860	-699	-0.230193378869046
chr7	1076116	1076387	272	*	tak1-ck-merge_peak_21612	Distal Intergenic	8	1071333	1074052	2720	2	Mp7g00860	-2064	-0.486288760960566
chr7	1076806	1078583	1778	*	tak1-ck-merge_peak_21613	Distal Intergenic	8	1071333	1074052	2720	2	Mp7g00860	-2754	-0.574494268285327
chr7	1079465	1080009	545	*	tak1-ck-merge_peak_21614	Distal Intergenic	8	1084253	1085125	873	1	Mp7g00870	-4244	-0.719662683018047
chr7	1083035	1084187	1153	*	tak1-ck-merge_peak_21615	Promoter	8	1084253	1085125	873	1	Mp7g00870	-66	-0.0277572046905535
chr7	1089890	1090793	904	*	tak1-ck-merge_peak_21616	Exon (Mp7g00880.1/Mp7g00880, exon 1 of 2)	8	1087160	1091973	4814	2	Mp7g00880	1180	0.338456493604605
chr7	1092008	1092737	730	*	tak1-ck-merge_peak_21617	Promoter	8	1087160	1091973	4814	2	Mp7g00880	-35	-0.0149403497929365
chr7	1101971	1102396	426	*	tak1-ck-merge_peak_21618	Exon (Mp7g00900.1/Mp7g00900, exon 1 of 15)	8	1094319	1102079	7761	2	Mp7g00890	0	0
chr7	1116434	1118037	1604	*	tak1-ck-merge_peak_21619	Exon (Mp7g00910.1/Mp7g00910, exon 1 of 1)	8	1114726	1118030	3305	2	Mp7g00910	0	0
chr7	1121697	1122148	452	*	tak1-ck-merge_peak_21620	Distal Intergenic	8	1114726	1118030	3305	2	Mp7g00910	-3667	-0.669037800885156
chr7	1122933	1123240	308	*	tak1-ck-merge_peak_21621	Distal Intergenic	8	1124124	1127977	3854	2	Mp7g00920	4737	0.758684849882441
chr7	1127639	1128443	805	*	tak1-ck-merge_peak_21622	Exon (Mp7g00920.1/Mp7g00920, exon 1 of 2)	8	1124124	1127977	3854	2	Mp7g00920	0	0
chr7	1129816	1130311	496	*	tak1-ck-merge_peak_21623	Distal Intergenic	8	1124124	1127977	3854	2	Mp7g00920	-1839	-0.453165392525857
chr7	1130600	1131569	970	*	tak1-ck-merge_peak_21624	Distal Intergenic	8	1124124	1127977	3854	2	Mp7g00920	-2623	-0.559068334034537
chr7	1159749	1160708	960	*	tak1-ck-merge_peak_21625	Exon (Mp7g00940.1/Mp7g00940, exon 1 of 2)	8	1159872	1160264	393	1	Mp7g00940	0	0
chr7	1178897	1179403	507	*	tak1-ck-merge_peak_21626	Exon (Mp7g00960.1/Mp7g00960, exon 1 of 8)	8	1173975	1180276	6302	2	Mp7g00960	873	0.272537777375237
chr7	1179719	1180809	1091	*	tak1-ck-merge_peak_21627	Exon (Mp7g00960.1/Mp7g00960, exon 1 of 8)	8	1173975	1180276	6302	2	Mp7g00960	0	0
chr7	1199912	1200170	259	*	tak1-ck-merge_peak_21628	Exon (Mp7g00970.1/Mp7g00970, exon 1 of 11)	8	1199980	1206258	6279	1	Mp7g00970	0	0
chr7	1204822	1205036	215	*	tak1-ck-merge_peak_21629	Intron (Mp7g00970.1/Mp7g00970, intron 9 of 10)	8	1199980	1206258	6279	1	Mp7g00970	4842	0.766561552637531
chr7	1207392	1208596	1205	*	tak1-ck-merge_peak_21630	Distal Intergenic	8	1208778	1213563	4786	2	Mp7g00980	4967	0.775756037844098
chr7	1208721	1209518	798	*	tak1-ck-merge_peak_21631	Exon (Mp7g00980.1/Mp7g00980, exon 10 of 10)	8	1208778	1213563	4786	2	Mp7g00980	4045	0.702861170572929
chr7	1215139	1215479	341	*	tak1-ck-merge_peak_21632	Distal Intergenic	8	1208778	1213563	4786	2	Mp7g00980	-1576	-0.410945858687775
chr7	1216090	1216555	466	*	tak1-ck-merge_peak_21633	Distal Intergenic	8	1208778	1213563	4786	2	Mp7g00980	-2527	-0.54740545966749
chr7	1217775	1218590	816	*	tak1-ck-merge_peak_21634	Promoter	8	1219131	1227981	8851	1	Mp7g01000	-541	-0.187802638718419
chr7	1218743	1220236	1494	*	tak1-ck-merge_peak_21635	Exon (Mp7g01000.1/Mp7g01000, exon 1 of 4)	8	1219131	1227981	8851	1	Mp7g01000	0	0
chr7	1240954	1241162	209	*	tak1-ck-merge_peak_21636	Promoter	8	1235471	1240221	4751	2	Mp7g01020	-733	-0.238798562713917
chr7	1242008	1242669	662	*	tak1-ck-merge_peak_21637	Distal Intergenic	8	1235471	1240221	4751	2	Mp7g01020	-1787	-0.445136968713304
chr7	1245917	1246420	504	*	tak1-ck-merge_peak_21638	Distal Intergenic	8	1249078	1249932	855	2	Mp7g01030	3512	0.654369090975286
chr7	1247409	1248148	740	*	tak1-ck-merge_peak_21639	Distal Intergenic	8	1249078	1249932	855	2	Mp7g01030	1784	0.444669230938524
chr7	1249313	1250193	881	*	tak1-ck-merge_peak_21640	Exon (Mp7g01030.1/Mp7g01030, exon 1 of 1)	8	1249078	1249932	855	2	Mp7g01030	0	0
chr7	1253366	1254112	747	*	tak1-ck-merge_peak_21641	Distal Intergenic	8	1256158	1262278	6121	1	Mp7g01040	-2046	-0.483729899000024
chr7	1254646	1254868	223	*	tak1-ck-merge_peak_21642	Promoter	8	1256158	1262278	6121	1	Mp7g01040	-1290	-0.359835482339888
chr7	1255528	1256640	1113	*	tak1-ck-merge_peak_21643	Exon (Mp7g01040.1/Mp7g01040, exon 1 of 10)	8	1256158	1262278	6121	1	Mp7g01040	0	0
chr7	1262308	1262687	380	*	tak1-ck-merge_peak_21644	Downstream (<=300bp)	8	1262808	1267057	4250	2	Mp7g01050	4370	0.729974285699556
chr7	1266928	1267322	395	*	tak1-ck-merge_peak_21645	Exon (Mp7g01050.1/Mp7g01050, exon 1 of 8)	8	1262808	1267057	4250	2	Mp7g01050	0	0
chr7	1278806	1280286	1481	*	tak1-ck-merge_peak_21646	Exon (Mp7g01060.1/Mp7g01060, exon 1 of 1)	8	1279496	1280041	546	1	Mp7g01060	0	0
chr7	1283996	1284113	118	*	tak1-ck-merge_peak_21647	Exon (Mp7g01080.1/Mp7g01080, exon 3 of 3)	8	1279775	1283651	3877	1	Mp7g01070	4221	0.717753693210716
chr7	1290624	1290797	174	*	tak1-ck-merge_peak_21648	Promoter	8	1291618	1292057	440	1	Mp7g01090	-821	-0.26030994579492
chr7	1290919	1291042	124	*	tak1-ck-merge_peak_21649	Promoter	8	1291618	1292057	440	1	Mp7g01090	-576	-0.197556213153537
chr7	1291612	1292152	541	*	tak1-ck-merge_peak_21650	Exon (Mp7g01090.1/Mp7g01090, exon 1 of 1)	8	1291618	1292057	440	1	Mp7g01090	0	0
chr7	1296301	1297048	748	*	tak1-ck-merge_peak_21651	Exon (Mp7g01100.2/Mp7g01100, exon 1 of 4)	8	1296778	1300025	3248	1	Mp7g01100	0	0
chr7	1300859	1301457	599	*	tak1-ck-merge_peak_21652	Exon (Mp7g01110.1/Mp7g01110, exon 1 of 1)	8	1301259	1303546	2288	1	Mp7g01110	0	0
chr7	1302080	1303382	1303	*	tak1-ck-merge_peak_21653	Exon (Mp7g01110.1/Mp7g01110, exon 1 of 1)	8	1301259	1303546	2288	1	Mp7g01110	821	0.26030994579492
chr7	1306965	1307633	669	*	tak1-ck-merge_peak_21654	Exon (Mp7g01120.1/Mp7g01120, exon 1 of 1)	8	1304419	1307245	2827	2	Mp7g01120	0	0
chr7	1316258	1316520	263	*	tak1-ck-merge_peak_21655	Exon (Mp7g01130.1/Mp7g01130, exon 1 of 14)	8	1310054	1316340	6287	2	Mp7g01130	0	0
chr7	1318822	1318999	178	*	tak1-ck-merge_peak_21656	Promoter	8	1319342	1324787	5446	1	Mp7g01140	-343	-0.128076012668715
chr7	1319323	1319539	217	*	tak1-ck-merge_peak_21657	Exon (Mp7g01140.1/Mp7g01140, exon 1 of 11)	8	1319342	1324787	5446	1	Mp7g01140	0	0
chr7	1323355	1325357	2003	*	tak1-ck-merge_peak_21658	Exon (Mp7g01140.1/Mp7g01140, exon 10 of 11)	8	1325266	1328768	3503	2	Mp7g01150	3411	0.644537057778407
chr7	1328619	1330055	1437	*	tak1-ck-merge_peak_21659	Exon (Mp7g01150.1/Mp7g01150, exon 1 of 1)	8	1325266	1328768	3503	2	Mp7g01150	0	0
chr7	1330652	1331259	608	*	tak1-ck-merge_peak_21660	Promoter	8	1331431	1331502	72	1	Mp7g01165a	-172	-0.0689276116820718
chr7	1331434	1331615	182	*	tak1-ck-merge_peak_21661	Exon (Mp7g01165a.1/Mp7g01165a, exon 1 of 1)	8	1331431	1331502	72	1	Mp7g01165a	3	0.00130093302041807
chr7	1337760	1338044	285	*	tak1-ck-merge_peak_21662	Exon (Mp7g01170.1/Mp7g01170, exon 1 of 9)	8	1333911	1337858	3948	2	Mp7g01170	0	0
chr7	1339141	1339416	276	*	tak1-ck-merge_peak_21663	Promoter	8	1340340	1349961	9622	1	Mp7g01180	-924	-0.284205067701794
chr7	1357722	1358495	774	*	tak1-ck-merge_peak_21664	Exon (Mp7g01210.1/Mp7g01210, exon 1 of 5)	8	1352273	1357856	5584	2	Mp7g01200	0	0
chr7	1361896	1362012	117	*	tak1-ck-merge_peak_21665	Promoter	8	1362365	1364742	2378	1	Mp7g01220	-353	-0.131297796597623
chr7	1365753	1366226	474	*	tak1-ck-merge_peak_21666	Exon (Mp7g01225a.1/Mp7g01225a, exon 1 of 1)	8	1365924	1365997	74	1	Mp7g01225a	0	0
chr7	1367176	1367459	284	*	tak1-ck-merge_peak_21667	Promoter	8	1366006	1366077	72	1	Mp7g01225b	1170	0.33645973384853
chr7	1369544	1369914	371	*	tak1-ck-merge_peak_21668	Distal Intergenic	8	1370285	1373384	3100	2	Mp7g01230	3470	0.650307523131937
chr7	1372994	1373570	577	*	tak1-ck-merge_peak_21669	Exon (Mp7g01230.1/Mp7g01230, exon 1 of 8)	8	1370285	1373384	3100	2	Mp7g01230	0	0
chr7	1378770	1379244	475	*	tak1-ck-merge_peak_21670	Distal Intergenic	8	1370285	1373384	3100	2	Mp7g01230	-5386	-0.805228914203426
chr7	1379747	1379979	233	*	tak1-ck-merge_peak_21671	Distal Intergenic	8	1370285	1373384	3100	2	Mp7g01230	-6363	-0.867054800476702
chr7	1705082	1705564	483	*	tak1-ck-merge_peak_21672	Distal Intergenic	8	1733296	1735452	2157	1	Mp7g01250	-27732	-1.45836585776126
chr7	1820251	1820477	227	*	tak1-ck-merge_peak_21673	Distal Intergenic	8	1821505	1824891	3387	2	Mp7g01270	4414	0.733518251434488
chr7	1820929	1821251	323	*	tak1-ck-merge_peak_21674	Distal Intergenic	8	1821505	1824891	3387	2	Mp7g01270	3640	0.666517980554881
chr7	1821711	1822184	474	*	tak1-ck-merge_peak_21675	Exon (Mp7g01270.1/Mp7g01270, exon 5 of 5)	8	1821505	1824891	3387	2	Mp7g01270	2707	0.569022586029564
chr7	1824690	1824937	248	*	tak1-ck-merge_peak_21676	Exon (Mp7g01270.1/Mp7g01270, exon 1 of 5)	8	1821505	1824891	3387	2	Mp7g01270	0	0
chr7	1831918	1832866	949	*	tak1-ck-merge_peak_21677	Distal Intergenic	8	1827215	1829270	2056	2	Mp7g01280	-2648	-0.562054829656379
chr7	1833998	1834573	576	*	tak1-ck-merge_peak_21678	Distal Intergenic	8	1827215	1829270	2056	2	Mp7g01280	-4728	-0.758003009299799
chr7	1837024	1837398	375	*	tak1-ck-merge_peak_21679	Distal Intergenic	8	1827215	1829270	2056	2	Mp7g01280	-7754	-0.942206542277095
chr7	1848043	1848448	406	*	tak1-ck-merge_peak_21680	Exon (Mp7g01290.2/Mp7g01290, exon 1 of 15)	8	1838828	1848460	9633	2	Mp7g01290	12	0.00518051250378031
chr7	1851639	1852886	1248	*	tak1-ck-merge_peak_21681	Distal Intergenic	8	1838828	1848460	9633	2	Mp7g01290	-3179	-0.621072371143626
chr7	1857419	1858563	1145	*	tak1-ck-merge_peak_21682	Exon (Mp7g01300.1/Mp7g01300, exon 1 of 7)	8	1853068	1857522	4455	2	Mp7g01300	0	0
chr7	1858873	1859885	1013	*	tak1-ck-merge_peak_21683	Promoter	8	1853068	1857522	4455	2	Mp7g01300	-1351	-0.371252629124939
chr7	1863659	1865196	1538	*	tak1-ck-merge_peak_21684	Exon (Mp7g01310.1/Mp7g01310, exon 1 of 1)	8	1864085	1865406	1322	2	Mp7g01310	210	0.0827853703164501
chr7	1866146	1866817	672	*	tak1-ck-merge_peak_21685	Promoter	8	1864085	1865406	1322	2	Mp7g01310	-740	-0.2405492482826
chr7	1869370	1869971	602	*	tak1-ck-merge_peak_21686	Exon (Mp7g01320.1/Mp7g01320, exon 1 of 5)	8	1869585	1874531	4947	1	Mp7g01320	0	0
chr7	1870124	1870253	130	*	tak1-ck-merge_peak_21687	Exon (Mp7g01320.1/Mp7g01320, exon 1 of 5)	8	1869585	1874531	4947	1	Mp7g01320	539	0.187238619831479
chr7	1892128	1893057	930	*	tak1-ck-merge_peak_21688	Distal Intergenic	8	1895489	1900142	4654	1	Mp7g01340	-2432	-0.535547279176668
chr7	1894081	1894903	823	*	tak1-ck-merge_peak_21689	Promoter	8	1895489	1900142	4654	1	Mp7g01340	-586	-0.200303182981585
chr7	1895674	1895882	209	*	tak1-ck-merge_peak_21690	Exon (Mp7g01340.1/Mp7g01340, exon 1 of 2)	8	1895489	1900142	4654	1	Mp7g01340	185	0.0737183503461227
chr7	1896677	1896948	272	*	tak1-ck-merge_peak_21691	Exon (Mp7g01340.1/Mp7g01340, exon 1 of 2)	8	1895489	1900142	4654	1	Mp7g01340	1188	0.340047317661393
chr7	1897372	1898429	1058	*	tak1-ck-merge_peak_21692	Exon (Mp7g01340.1/Mp7g01340, exon 1 of 2)	8	1895489	1900142	4654	1	Mp7g01340	1883	0.459844642388208
chr7	1899284	1899997	714	*	tak1-ck-merge_peak_21693	Exon (Mp7g01340.1/Mp7g01340, exon 2 of 2)	8	1895489	1900142	4654	1	Mp7g01340	3795	0.680788611506682
chr7	1901505	1901985	481	*	tak1-ck-merge_peak_21694	Distal Intergenic	8	1895489	1900142	4654	1	Mp7g01340	6016	0.846089580357984
chr7	1902818	1903648	831	*	tak1-ck-merge_peak_21695	Distal Intergenic	8	1908141	1909375	1235	1	Mp7g01350	-4493	-0.739809599021359
chr7	1904272	1904774	503	*	tak1-ck-merge_peak_21696	Distal Intergenic	8	1908141	1909375	1235	1	Mp7g01350	-3367	-0.64018319192134
chr7	1907823	1908119	297	*	tak1-ck-merge_peak_21697	Promoter	8	1908141	1909375	1235	1	Mp7g01350	-22	-0.00945089579869393
chr7	1911617	1913429	1813	*	tak1-ck-merge_peak_21698	Exon (Mp7g01360.1/Mp7g01360, exon 1 of 8)	8	1913003	1919730	6728	1	Mp7g01360	0	0
chr7	1921992	1922147	156	*	tak1-ck-merge_peak_21699	Distal Intergenic	8	1913003	1919730	6728	1	Mp7g01360	8989	0.999522013128904
chr7	1925875	1926630	756	*	tak1-ck-merge_peak_21700	Distal Intergenic	8	1913003	1919730	6728	1	Mp7g01360	12872	1.14213908013214
chr7	1929268	1929520	253	*	tak1-ck-merge_peak_21701	Distal Intergenic	8	1913003	1919730	6728	1	Mp7g01360	16265	1.23716658268547
chr7	1931299	1932585	1287	*	tak1-ck-merge_peak_21702	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	17080	1.25719842613934
chr7	1935969	1937047	1079	*	tak1-ck-merge_peak_21703	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	12618	1.13411332984232
chr7	1937486	1938033	548	*	tak1-ck-merge_peak_21704	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	11632	1.10147211700024
chr7	1938537	1938808	272	*	tak1-ck-merge_peak_21705	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	10857	1.07397481986666
chr7	1939775	1939956	182	*	tak1-ck-merge_peak_21706	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	9709	1.02974891856684
chr7	1942401	1943207	807	*	tak1-ck-merge_peak_21707	Distal Intergenic	8	1947130	1949665	2536	2	Mp7g01370	6458	0.872622379025288
chr7	1947294	1947472	179	*	tak1-ck-merge_peak_21708	Exon (Mp7g01370.1/Mp7g01370, exon 3 of 3)	8	1947130	1949665	2536	2	Mp7g01370	2193	0.504198918539445
chr7	1949244	1950112	869	*	tak1-ck-merge_peak_21709	Exon (Mp7g01380.1/Mp7g01380, exon 1 of 20)	8	1947130	1949665	2536	2	Mp7g01370	0	0
chr7	1965121	1965486	366	*	tak1-ck-merge_peak_21710	Distal Intergenic	8	1973741	1976862	3122	1	Mp7g01390	-8255	-0.966376423088923
chr7	1972593	1972972	380	*	tak1-ck-merge_peak_21711	Promoter	8	1973741	1976862	3122	1	Mp7g01390	-769	-0.247727832909723
chr7	1978205	1978360	156	*	tak1-ck-merge_peak_21712	Distal Intergenic	8	1973741	1976862	3122	1	Mp7g01390	4464	0.737510690673476
chr7	1980457	1983565	3109	*	tak1-ck-merge_peak_21713	Distal Intergenic	8	1989039	1991221	2183	1	Mp7g01410	-5474	-0.811172695066554
chr7	1988987	1990670	1684	*	tak1-ck-merge_peak_21714	Exon (Mp7g01410.1/Mp7g01410, exon 1 of 4)	8	1989039	1991221	2183	1	Mp7g01410	0	0
chr7	1999618	2000439	822	*	tak1-ck-merge_peak_21715	Distal Intergenic	8	2004477	2006115	1639	1	Mp7g01420	-4038	-0.702258163162094
chr7	2003669	2004796	1128	*	tak1-ck-merge_peak_21716	Exon (Mp7g01420.1/Mp7g01420, exon 1 of 2)	8	2004477	2006115	1639	1	Mp7g01420	0	0
chr7	2033699	2034205	507	*	tak1-ck-merge_peak_21717	Exon (Mp7g01430.1/Mp7g01430, exon 1 of 12)	8	2027333	2033909	6577	2	Mp7g01430	0	0
chr7	2039643	2040248	606	*	tak1-ck-merge_peak_21718	Distal Intergenic	8	2027333	2033909	6577	2	Mp7g01430	-5734	-0.82827311205207
chr7	2042228	2042696	469	*	tak1-ck-merge_peak_21719	Distal Intergenic	8	2044886	2048159	3274	2	Mp7g01440	5463	0.810434155922673
chr7	2043085	2043324	240	*	tak1-ck-merge_peak_21720	Distal Intergenic	8	2044886	2048159	3274	2	Mp7g01440	4835	0.766040860381389
chr7	2050171	2050370	200	*	tak1-ck-merge_peak_21721	Promoter	8	2051336	2053502	2167	1	Mp7g01450	-966	-0.293583513496117
chr7	2050765	2051232	468	*	tak1-ck-merge_peak_21722	Promoter	8	2051336	2053502	2167	1	Mp7g01450	-104	-0.0429690733931801
chr7	2073031	2074911	1881	*	tak1-ck-merge_peak_21723	Exon (Mp7g01470.1/Mp7g01470, exon 1 of 5)	8	2061988	2073396	11409	2	Mp7g01470	0	0
chr7	2080239	2080455	217	*	tak1-ck-merge_peak_21724	Promoter	8	2080527	2082003	1477	1	Mp7g01480	-72	-0.0301947853567512
chr7	2080934	2081790	857	*	tak1-ck-merge_peak_21725	Exon (Mp7g01480.1/Mp7g01480, exon 1 of 2)	8	2080527	2082003	1477	1	Mp7g01480	407	0.148294097434746
chr7	2088144	2088504	361	*	tak1-ck-merge_peak_21726	Exon (Mp7g01490.1/Mp7g01490, exon 1 of 12)	8	2082121	2088571	6451	2	Mp7g01490	67	0.0281644194244699
chr7	2088992	2089222	231	*	tak1-ck-merge_peak_21727	Promoter	8	2082121	2088571	6451	2	Mp7g01490	-421	-0.15259407792747
chr7	2094804	2095495	692	*	tak1-ck-merge_peak_21728	Exon (Mp7g01510.1/Mp7g01510, exon 1 of 3)	8	2094599	2098022	3424	1	Mp7g01510	205	0.0809870469108872
chr7	2104899	2105471	573	*	tak1-ck-merge_peak_21729	Exon (Mp7g01520.1/Mp7g01520, exon 1 of 14)	8	2098722	2105194	6473	2	Mp7g01520	0	0
chr7	2105629	2106445	817	*	tak1-ck-merge_peak_21730	Promoter	8	2098722	2105194	6473	2	Mp7g01520	-435	-0.156851901070011
chr7	2122764	2123068	305	*	tak1-ck-merge_peak_21731	Distal Intergenic	8	2115862	2122003	6142	1	Mp7g01530	6902	0.897737025345427
chr7	2130800	2131303	504	*	tak1-ck-merge_peak_21732	Distal Intergenic	8	2134599	2137019	2421	2	Mp7g01540	5716	0.827110687466011
chr7	2145679	2147254	1576	*	tak1-ck-merge_peak_21733	Exon (Mp7g01550.1/Mp7g01550, exon 1 of 2)	8	2146420	2147339	920	1	Mp7g01550	0	0
chr7	2176274	2176786	513	*	tak1-ck-merge_peak_21734	Distal Intergenic	8	2179759	2181464	1706	1	Mp7g01590	-2973	-0.599118565055363
chr7	2178508	2178984	477	*	tak1-ck-merge_peak_21735	Promoter	8	2179759	2181464	1706	1	Mp7g01590	-775	-0.249198357391113
chr7	2179895	2180788	894	*	tak1-ck-merge_peak_21736	Exon (Mp7g01590.1/Mp7g01590, exon 1 of 1)	8	2179759	2181464	1706	1	Mp7g01590	136	0.0553783313750001
chr7	2182243	2182535	293	*	tak1-ck-merge_peak_21737	Exon (Mp7g01600.1/Mp7g01600, exon 1 of 2)	8	2181712	2182479	768	2	Mp7g01600	0	0
chr7	2186637	2187112	476	*	tak1-ck-merge_peak_21738	Exon (Mp7g01620.1/Mp7g01620, exon 1 of 4)	8	2186999	2189018	2020	1	Mp7g01620	0	0
chr7	2192963	2193079	117	*	tak1-ck-merge_peak_21739	Distal Intergenic	8	2190736	2191353	618	2	Mp7g01630	-1610	-0.416640507338281
chr7	2201191	2202497	1307	*	tak1-ck-merge_peak_21740	Exon (Mp7g01640.1/Mp7g01640, exon 1 of 1)	8	2201235	2201871	637	1	Mp7g01640	0	0
chr7	2210938	2211412	475	*	tak1-ck-merge_peak_21741	Distal Intergenic	8	2201923	2210573	8651	1	Mp7g01650	9015	1.0006509536296
chr7	2216808	2218272	1465	*	tak1-ck-merge_peak_21742	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	7922	0.950462218905598
chr7	2218460	2218688	229	*	tak1-ck-merge_peak_21743	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	7506	0.929725378378005
chr7	2218835	2220360	1526	*	tak1-ck-merge_peak_21744	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	5834	0.834674974462744
chr7	2220849	2221038	190	*	tak1-ck-merge_peak_21745	Exon (Mp7g01660.1/Mp7g01660, exon 4 of 4)	8	2220373	2226194	5822	2	Mp7g01660	5156	0.789298611159441
chr7	2225487	2229319	3833	*	tak1-ck-merge_peak_21746	Exon (Mp7g01660.1/Mp7g01660, exon 1 of 4)	8	2220373	2226194	5822	2	Mp7g01660	0	0
chr7	2229473	2230015	543	*	tak1-ck-merge_peak_21747	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	-3279	-0.631342286483933
chr7	2233383	2233583	201	*	tak1-ck-merge_peak_21748	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	-7189	-0.913230871113561
chr7	2233709	2234229	521	*	tak1-ck-merge_peak_21749	Distal Intergenic	8	2220373	2226194	5822	2	Mp7g01660	-7515	-0.93018465229862
chr7	2234713	2236730	2018	*	tak1-ck-merge_peak_21750	Distal Intergenic	8	2241854	2243657	1804	1	Mp7g01670	-5124	-0.787035182026223
chr7	2238726	2239270	545	*	tak1-ck-merge_peak_21751	Distal Intergenic	8	2241854	2243657	1804	1	Mp7g01670	-2584	-0.554368000990088
chr7	2241150	2242138	989	*	tak1-ck-merge_peak_21752	Exon (Mp7g01670.1/Mp7g01670, exon 1 of 2)	8	2241854	2243657	1804	1	Mp7g01670	0	0
chr7	2246892	2247208	317	*	tak1-ck-merge_peak_21753	Distal Intergenic	8	2241854	2243657	1804	1	Mp7g01670	5038	0.780893108687079
chr7	2247916	2248336	421	*	tak1-ck-merge_peak_21754	Distal Intergenic	8	2241854	2243657	1804	1	Mp7g01670	6062	0.848927713227078
chr7	2256540	2256789	250	*	tak1-ck-merge_peak_21755	Exon (Mp7g01680.1/Mp7g01680, exon 1 of 13)	8	2249968	2256604	6637	2	Mp7g01680	0	0
chr7	2260640	2261346	707	*	tak1-ck-merge_peak_21756	Exon (Mp7g01690.1/Mp7g01690, exon 1 of 5)	8	2261278	2262936	1659	1	Mp7g01690	0	0
chr7	2265070	2265535	466	*	tak1-ck-merge_peak_21757	Exon (Mp7g01710.1/Mp7g01710, exon 1 of 18)	8	2263687	2265329	1643	2	Mp7g01700	0	0
chr7	2277454	2277758	305	*	tak1-ck-merge_peak_21758	Exon (Mp7g01720.1/Mp7g01720, exon 1 of 7)	8	2273517	2277550	4034	2	Mp7g01720	0	0
chr7	2329447	2329617	171	*	tak1-ck-merge_peak_21759	Distal Intergenic	8	2336258	2339529	3272	1	Mp7g01730	-6641	-0.883150199683278
chr7	2330868	2331190	323	*	tak1-ck-merge_peak_21760	Distal Intergenic	8	2336258	2339529	3272	1	Mp7g01730	-5068	-0.783045572114693
chr7	2336853	2336971	119	*	tak1-ck-merge_peak_21761	Exon (Mp7g01730.1/Mp7g01730, exon 2 of 3)	8	2336258	2339529	3272	1	Mp7g01730	595	0.2027606873932
chr7	2337092	2339596	2505	*	tak1-ck-merge_peak_21762	Exon (Mp7g01730.1/Mp7g01730, exon 2 of 3)	8	2336258	2339529	3272	1	Mp7g01730	834	0.263399331334002
chr7	2340549	2341514	966	*	tak1-ck-merge_peak_21763	Exon (Mp7g01740.1/Mp7g01740, exon 1 of 13)	8	2341375	2347634	6260	1	Mp7g01740	0	0
chr7	2347719	2348629	911	*	tak1-ck-merge_peak_21764	Exon (Mp7g01750.1/Mp7g01750, exon 1 of 1)	8	2348073	2348820	748	1	Mp7g01750	0	0
chr7	2350747	2351360	614	*	tak1-ck-merge_peak_21765	Distal Intergenic	8	2348073	2348820	748	1	Mp7g01750	2674	0.56513915196979
chr7	2355417	2355547	131	*	tak1-ck-merge_peak_21766	Distal Intergenic	8	2357638	2363878	6241	1	Mp7g01760	-2091	-0.490099005063305
chr7	2357288	2358046	759	*	tak1-ck-merge_peak_21767	Exon (Mp7g01760.1/Mp7g01760, exon 1 of 7)	8	2357638	2363878	6241	1	Mp7g01760	0	0
chr7	2364519	2364840	322	*	tak1-ck-merge_peak_21768	Promoter	8	2365321	2365392	72	1	Mp7g01765a	-481	-0.170555058521208
chr7	2384267	2385595	1329	*	tak1-ck-merge_peak_21769	Distal Intergenic	8	2389311	2391381	2071	2	Mp7g01790	5786	0.831613855309099
chr7	2387475	2387913	439	*	tak1-ck-merge_peak_21770	Distal Intergenic	8	2389311	2391381	2071	2	Mp7g01790	3468	0.650113164443571
chr7	2388302	2388664	363	*	tak1-ck-merge_peak_21771	Distal Intergenic	8	2389311	2391381	2071	2	Mp7g01790	2717	0.570192561095726
chr7	2391811	2392010	200	*	tak1-ck-merge_peak_21772	Promoter	8	2389311	2391381	2071	2	Mp7g01790	-430	-0.155336037465062
chr7	2392938	2394342	1405	*	tak1-ck-merge_peak_21773	Distal Intergenic	8	2389311	2391381	2071	2	Mp7g01790	-1557	-0.407730728026335
chr7	2394899	2395372	474	*	tak1-ck-merge_peak_21774	Distal Intergenic	8	2389311	2391381	2071	2	Mp7g01790	-3518	-0.654946226584344
chr7	2419364	2419886	523	*	tak1-ck-merge_peak_21775	Exon (Mp7g01800.2/Mp7g01800, exon 1 of 11)	8	2407436	2419714	12279	2	Mp7g01800	0	0
