chr	abs_summit	pileup
chr7	4107489	63
chr7	4112312	49
chr7	4115224	39
chr7	4116078	44
chr7	4121156	51
chr7	4125534	32
chr7	4127894	67
chr7	4139572	69
chr7	4143184	55
chr7	4150141	28
chr7	4159737	45
chr7	4161575	39
chr7	4166085	42
chr7	4175095	29
chr7	4178038	56
chr7	4181586	43
chr7	4184194	52
chr7	4187916	72
chr7	4196881	147
chr7	4205266	60
chr7	4213866	43
chr7	4223491	83
chr7	4224034	40
chr7	4240324	40
chr7	4241281	31
chr7	4242281	57
chr7	4245323	40
chr7	4256479	34
chr7	4261398	36
chr7	4271326	52
chr7	4274723	73
chr7	4277601	41
chr7	4281144	39
chr7	4283932	58
chr7	4316514	68
chr7	4317609	63
chr7	4323097	45
chr7	4323943	38
chr7	4328566	45
chr7	4334196	28
chr7	4339045	40
chr7	4343888	32
chr7	4363985	70
chr7	4366085	47
chr7	4367115	50
chr7	4377028	52
chr7	4386077	31
chr7	4389182	31
chr7	4394172	54
chr7	4411597	55
chr7	4412751	30
chr7	4414905	24
chr7	4422567	34
chr7	4423324	21
chr7	4424714	31
chr7	4441937	68
chr7	4443166	43
chr7	4455275	50
chr7	4458920	40
chr7	4465599	39
chr7	4469245	62
chr7	4475359	35
chr7	4478723	53
chr7	4480087	31
chr7	4484675	43
chr7	4487518	39
chr7	4490382	48
chr7	4494126	31
chr7	4495444	36
chr7	4496810	33
chr7	4502341	42
chr7	4508311	84
chr7	4508676	42
chr7	4514666	33
chr7	4516898	47
chr7	4525976	30
chr7	4526592	41
chr7	4543578	37
chr7	4545454	71
chr7	4548805	36
chr7	4556307	40
chr7	4557612	41
chr7	4560133	35
chr7	4563117	42
chr7	4571804	48
chr7	4574962	32
chr7	4586917	42
chr7	4587855	26
chr7	4604153	49
chr7	4608365	48
chr7	4615468	54
chr7	4623633	30
chr7	4630087	40
chr7	4640382	42
chr7	4641419	61
chr7	4649745	37
chr7	4652610	69
chr7	4654771	59
chr7	4656057	58
chr7	4657659	63
chr7	4671119	38
chr7	4671939	36
chr7	4677618	53
chr7	4695506	44
chr7	4701009	35
chr7	4701593	62
chr7	4709037	29
chr7	4709706	34
chr7	4721808	41
chr7	4726200	182
chr7	4728531	165
chr7	4729168	53
chr7	4730278	44
chr7	4735980	84
chr7	4737637	41
chr7	4739650	44
chr7	4741419	52
chr7	4742593	42
chr7	4744256	55
chr7	4749647	41
chr7	4750780	36
chr7	4753011	45
chr7	4761668	61
chr7	4771115	75
chr7	4773652	46
chr7	4774330	37
chr7	4783154	26
chr7	4784992	27
chr7	4785448	46
chr7	4791349	29
chr7	4803712	38
chr7	4806887	34
chr7	4807326	42
chr7	4816398	25
chr7	4827707	42
chr7	4829175	29
chr7	4832947	33
chr7	4843672	47
chr7	4852284	26
chr7	4855998	30
chr7	4857668	29
chr7	4859061	38
chr7	4861967	48
chr7	4863019	34
chr7	4866199	27
chr7	4866815	53
chr7	4873052	46
chr7	4877557	35
chr7	4878305	48
chr7	4881471	56
chr7	4884681	44
chr7	4885800	55
chr7	4890786	40
chr7	4892835	43
chr7	4900084	52
chr7	4901600	36
chr7	4905342	61
chr7	4905889	41
chr7	4927539	26
chr7	4934877	47
chr7	4939171	30
chr7	4939768	42
chr7	4940548	64
chr7	4946072	66
chr7	4947178	51
chr7	4948772	68
chr7	4952288	64
chr7	4958215	40
chr7	4961219	44
chr7	4962929	39
chr7	4970799	35
chr7	4971280	49
chr7	4976436	48
chr7	4976960	39
chr7	4988802	22
chr7	4989534	42
chr7	4994231	33
chr7	4994525	41
chr7	4997601	38
chr7	4998010	38
chr7	5000071	68
chr7	5003368	184
chr7	5018328	46
chr7	5018929	68
chr7	5022508	47
chr7	5023227	34
chr7	5024884	64
chr7	5026682	31
chr7	5032476	43
chr7	5033810	42
chr7	5036640	42
chr7	5049539	38
chr7	5049917	50
chr7	5060056	33
chr7	5060722	58
chr7	5064674	46
chr7	5067730	61
chr7	5068783	66
chr7	5071717	36
chr7	5076563	38
chr7	5083762	45
chr7	5084863	50
chr7	5086992	52
chr7	5089069	48
chr7	5102378	56
chr7	5112142	70
chr7	5114207	57
chr7	5116536	46
chr7	5120346	44
chr7	5121155	43
chr7	5123170	33
chr7	5125551	52
chr7	5126342	42
chr7	5130577	39
chr7	5131989	38
chr7	5149244	37
chr7	5160172	46
chr7	5160626	81
chr7	5161971	38
chr7	5163577	41
chr7	5164558	35
chr7	5166288	27
chr7	5172615	50
chr7	5180819	56
chr7	5190372	31
chr7	5198508	42
chr7	5205356	48
chr7	5207742	51
chr7	5218860	35
chr7	5224780	39
chr7	5237891	62
chr7	5244196	38
chr7	5251699	61
chr7	5254411	63
chr7	5257726	52
chr7	5264235	30
chr7	5269920	35
chr7	5273777	43
chr7	5274786	61
chr7	5275523	29
chr7	5284213	41
chr7	5290337	31
chr7	5296182	43
chr7	5300587	42
chr7	5301784	68
chr7	5305071	40
chr7	5309545	58
chr7	5314011	29
chr7	5325170	22
chr7	5333766	37
chr7	5336622	40
chr7	5337654	46
chr7	5344871	30
chr7	5345675	34
chr7	5346091	53
chr7	5354058	32
chr7	5359231	37
chr7	5360942	36
chr7	5364480	45
chr7	5372405	50
chr7	5375189	56
chr7	5381500	33
chr7	5387230	52
chr7	5397018	60
chr7	5409071	31
chr7	5409417	42
chr7	5412381	47
chr7	5416199	79
chr7	5418472	36
chr7	5418994	35
chr7	5427507	51
chr7	5430849	43
chr7	5432330	49
chr7	5433863	44
chr7	5444677	91
chr7	5446661	40
chr7	5447862	40
chr7	5453685	60
chr7	5464614	62
chr7	5466738	40
chr7	5472658	55
chr7	5473979	51
chr7	5477359	42
chr7	5478437	39
chr7	5485597	36
chr7	5486676	72
chr7	5487569	38
chr7	5492298	32
chr7	5500212	46
chr7	5502562	61
chr7	5504548	61
chr7	5510389	70
chr7	5511497	43
chr7	5515457	50
chr7	5517126	64
chr7	5520089	34
chr7	5552402	35
chr7	5553110	58
chr7	5558060	43
chr7	5561831	44
chr7	5565640	43
chr7	5577628	40
chr7	5580941	34
chr7	5581612	36
chr7	5583964	48
chr7	5596194	26
chr7	5603911	56
chr7	5606823	51
chr7	5614668	46
chr7	5617352	39
chr7	5617776	93
chr7	5621678	48
chr7	5624465	48
chr7	5625291	39
chr7	5631323	50
chr7	5634507	40
chr7	5645055	38
chr7	5648865	45
chr7	5650158	38
chr7	5654346	42
chr7	5655612	35
chr7	5657399	42
chr7	5665480	28
chr7	5680305	30
chr7	5686642	59
chr7	5688756	31
chr7	5696313	48
chr7	5701762	48
chr7	5703695	37
chr7	5709438	55
chr7	5711074	36
chr7	5718007	62
chr7	5723303	59
chr7	5724519	44
chr7	5727194	36
chr7	5730486	32
chr7	5739201	32
chr7	5743425	40
chr7	5745366	40
chr7	5745808	59
chr7	5752954	40
chr7	5756149	50
chr7	5756678	30
chr7	5760127	50
chr7	5768795	39
chr7	5769969	30
chr7	5771795	27
chr7	5778164	46
chr7	5779359	35
chr7	5780321	88
chr7	5785222	42
chr7	5792973	62
chr7	5797196	47
chr7	5797806	68
chr7	5806721	66
chr7	5810035	48
chr7	5813528	48
chr7	5815124	70
chr7	5817932	49
chr7	5820230	37
chr7	5827360	41
chr7	5830162	34
chr7	5836210	46
chr7	5836694	49
chr7	5851033	66
chr7	5863059	44
chr7	5863772	65
chr7	5865156	44
chr7	5866003	38
chr7	5866288	42
chr7	5874300	39
chr7	5876126	28
chr7	5877807	37
chr7	5885264	59
chr7	5886624	70
chr7	5887935	64
chr7	5890795	49
chr7	5910843	39
chr7	5915476	65
chr7	5924072	60
chr7	5932323	44
chr7	5932982	41
chr7	5939740	50
chr7	5944332	51
chr7	5946879	38
chr7	5948223	32
chr7	5950590	58
chr7	5952497	57
chr7	5956976	34
chr7	5963627	85
chr7	5976881	42
chr7	5984677	39
chr7	5986378	42
chr7	5986686	34
chr7	5990120	34
chr7	6012496	38
chr7	6021011	33
chr7	6026129	45
chr7	6027311	55
chr7	6029420	42
chr7	6040017	36
chr7	6044725	38
chr7	6048976	38
chr7	6051655	42
chr7	6055205	47
chr7	6057566	54
chr7	6066051	64
chr7	6067564	34
chr7	6075080	86
chr7	6076454	177
chr7	6094836	54
chr7	6102559	44
chr7	6103859	119
chr7	6109117	24
chr7	6113147	48
chr7	6115210	43
chr7	6120885	43
chr7	6157111	30
chr7	6161067	48
chr7	6175204	36
chr7	6183151	27
chr7	6199186	50
chr7	6210438	28
chr7	6212630	33
chr7	6219828	27
chr7	6233346	26
chr7	6235102	24
chr7	6238214	39
chr7	6244521	183
chr7	6245625	49
chr7	6246781	67
chr7	6247440	37
chr7	6251717	35
chr7	6259479	32
chr7	6259987	29
chr7	6280389	26
chr7	6281844	29
chr7	6283724	36
chr7	6286367	39
chr7	6286836	36
chr7	6289192	40
chr7	6307563	40
chr7	6317602	38
chr7	6319646	33
chr7	6324442	46
chr7	6330560	64
chr7	6331067	36
chr7	6332897	65
chr7	6333888	30
chr7	6338526	39
chr7	6341111	36
chr7	6355364	59
chr7	6363858	49
chr7	6367951	35
chr7	6370965	60
chr7	6374784	70
chr7	6376253	46
chr7	6377427	46
chr7	6380159	53
chr7	6383199	44
chr7	6385877	28
chr7	6397588	40
chr7	6400814	46
chr7	6408770	46
chr7	6414729	40
chr7	6415186	32
chr7	6416067	45
chr7	6421983	41
chr7	6428004	25
chr7	6438549	43
chr7	6439922	48
chr7	6443919	52
chr7	6448270	55
chr7	6468495	48
chr7	6471549	103
chr7	6475595	42
chr7	6476931	42
chr7	6481528	33
chr7	6482865	47
chr7	6488792	34
chr7	6489983	28
chr7	6500276	66
chr7	6503533	43
chr7	6510447	63
chr7	6517689	48
chr7	6542977	32
chr7	6556865	184
chr7	6571235	25
chr7	6577635	57
chr7	6582845	51
chr7	6585285	34
chr7	6588806	32
chr7	6590909	51
chr7	6594348	46
chr7	6597025	41
chr7	6597418	56
chr7	6605616	48
chr7	6616231	52
chr7	6617466	42
chr7	6618358	61
chr7	6621680	56
chr7	6630256	59
chr7	6633209	65
chr7	6637309	36
chr7	6641017	45
chr7	6649224	44
chr7	6656980	65
chr7	6666474	37
chr7	6667084	42
chr7	6668075	79
chr7	6676875	51
chr7	6680402	34
chr7	6692153	61
chr7	6692565	32
chr7	6700843	49
chr7	6704204	58
chr7	6704758	47
chr7	6705761	32
chr7	6720825	66
chr7	6725220	55
chr7	6733057	29
chr7	6737475	40
chr7	6738510	66
chr7	6749562	52
chr7	6751644	36
chr7	6756792	65
chr7	6764165	38
chr7	6765362	32
chr7	6766711	36
chr7	6773507	94
chr7	6775633	43
chr7	6780098	45
chr7	6785180	36
chr7	6789523	56
chr7	6796587	36
chr7	6806791	41
chr7	6807516	38
chr7	6819091	52
chr7	6821038	36
chr7	6824277	28
chr7	6829645	51
chr7	6832641	33
chr7	6842695	38
chr7	6845136	43
chr7	6848828	58
chr7	6859486	65
chr7	6860860	37
chr7	6865080	39
chr7	6868946	37
chr7	6875169	37
chr7	6881338	49
chr7	6882452	47
chr7	6884851	44
chr7	6888782	39
chr7	6893893	42
chr7	6898046	50
chr7	6902464	51
chr7	6903419	38
chr7	6912323	59
chr7	6913401	46
chr7	6926934	39
chr7	6927348	50
chr7	6932286	47
chr7	6933369	35
chr7	6934225	39
chr7	6934991	33
chr7	6943952	35
chr7	6955107	46
chr7	6959156	33
chr7	6961808	25
chr7	6971724	31
chr7	6975585	36
chr7	6976108	53
chr7	6979812	66
chr7	6988490	39
chr7	6990220	37
chr7	6991707	34
chr7	6997314	47
chr7	6998937	52
chr7	7000679	39
chr7	7002487	40
chr7	7003023	41
chr7	7007460	37
chr7	7010156	41
chr7	7011459	43
chr7	7013346	57
chr7	7015873	61
chr7	7022600	82
chr7	7030255	34
chr7	7032316	57
chr7	7039536	130
chr7	7049937	44
chr7	7051195	36
chr7	7051772	55
chr7	7062286	31
chr7	7063607	42
chr7	7070965	27
chr7	7072350	39
chr7	7077371	50
chr7	7079346	50
chr7	7082863	40
chr7	7084470	46
chr7	7091386	52
chr7	7098389	30
chr7	7098824	46
chr7	7117087	50
chr7	7121152	53
chr7	7125106	65
chr7	7130285	44
chr7	7137908	57
chr7	7140929	33
chr7	7144804	32
chr7	7146899	50
chr7	7147808	71
chr7	7155185	37
chr7	7160285	34
chr7	7165440	40
chr7	7169960	46
chr7	7171717	34
chr7	7174921	37
chr7	7179007	28
chr7	7180680	77
chr7	7186487	55
chr7	7188216	45
chr7	7189544	37
chr7	7190453	42
chr7	7201310	33
chr7	7218311	37
chr7	7221383	57
chr7	7224793	43
chr7	7229249	70
chr7	7230722	32
chr7	7235535	50
chr7	7239144	41
chr7	7249845	49
chr7	7255234	52
chr7	7267722	45
chr7	7268176	60
chr7	7270364	45
chr7	7277369	43
chr7	7282785	52
chr7	7285658	41
chr7	7294973	42
chr7	7299494	44
chr7	7306471	35
chr7	7319739	33
chr7	7324130	41
chr7	7328949	47
chr7	7331124	45
chr7	7335727	35
chr7	7338061	34
chr7	7343617	53
chr7	7352913	67
chr7	7354595	70
chr7	7357353	43
chr7	7359504	29
chr7	7360822	36
chr7	7366827	38
chr7	7372643	37
chr7	7373358	42
chr7	7386864	52
chr7	7387856	48
chr7	7392501	44
chr7	7401012	42
chr7	7407027	52
chr7	7407845	42
chr7	7408472	132
chr7	7409091	50
chr7	7421221	36
chr7	7425138	55
chr7	7427604	42
chr7	7429944	49
chr7	7430550	60
chr7	7435353	40
chr7	7438329	28
chr7	7441203	38
chr7	7444805	47
chr7	7445963	66
chr7	7452347	29
chr7	7455896	39
chr7	7458248	38
chr7	7459377	48
chr7	7461486	46
chr7	7465808	92
chr7	7466696	48
chr7	7467265	46
chr7	7467754	53
chr7	7471087	93
chr7	7474155	33
chr7	7491950	32
chr7	7492335	41
chr7	7502391	48
chr7	7506761	33
chr7	7514462	31
chr7	7515148	36
chr7	7518254	30
chr7	7527956	32
chr7	7529016	81
chr7	7534329	55
chr7	7538777	42
chr7	7539332	44
chr7	7556727	51
chr7	7557942	23
chr7	7566748	79
chr7	7575088	65
chr7	7575555	46
chr7	7576972	47
chr7	7578614	27
chr7	7578940	34
chr7	7583346	48
chr7	7587842	84
chr7	7589157	60
chr7	7590757	80
chr7	7595508	42
chr7	7604959	31
chr7	7605421	30
chr7	7609277	32
chr7	7626603	48
chr7	7627609	54
chr7	7628611	33
chr7	7630050	36
chr7	7635967	35
chr7	7638331	45
chr7	7639662	65
chr7	7643469	28
chr7	7658966	41
chr7	7659437	57
chr7	7673677	35
chr7	7679558	51
chr7	7683281	33
chr7	7683833	35
chr7	7684640	32
chr7	7690327	50
chr7	7695683	62
chr7	7718729	30
chr7	7733929	43
chr7	7738064	47
chr7	7738998	42
chr7	7752946	48
chr7	7757422	42
chr7	7764776	65
chr7	7774221	32
chr7	7787408	78
chr7	7789153	42
chr7	7791503	40
chr7	7801000	73
chr7	7801902	27
chr7	7803173	26
chr7	7804630	29
chr7	7809853	30
chr7	7810240	33
chr7	7813503	27
chr7	7819505	53
chr7	7820616	27
chr7	7832068	72
chr7	7840507	54
chr7	7842799	44
chr7	7848186	35
chr7	7848651	48
chr7	7855168	40
chr7	7856729	34
chr7	7859719	30
chr7	7868643	45
chr7	7875175	34
chr7	7882999	29
chr7	7886730	30
chr7	7893029	38
chr7	7897275	46
chr7	7901429	35
chr7	7905163	56
chr7	7914395	29
chr7	7918355	60
chr7	7929481	25
chr7	7930813	53
chr7	7953999	37
chr7	7957804	44
chr7	7960368	41
chr7	7962085	37
chr7	7962979	50
chr7	7970186	38
chr7	7970512	53
chr7	7971083	32
chr7	7972191	55
chr7	7977067	62
chr7	7978928	63
chr7	7980093	44
chr7	7980661	42
chr7	7983413	36
chr7	7984360	108
chr7	7988366	38
chr7	7988894	45
chr7	7993194	30
chr7	7997585	30
chr7	7998002	32
chr7	8001032	56
chr7	8001926	31
chr7	8006230	30
chr7	8008952	27
chr7	8011815	22
chr7	8025769	34
chr7	8027901	28
chr7	8056025	59
chr7	8067368	39
chr7	8070035	50
chr7	8073721	72
chr7	8074568	25
chr7	8088704	40
chr7	8091661	59
chr7	8093931	49
chr7	8095013	46
chr7	8096117	59
chr7	8097045	32
chr7	8106905	21
chr7	8107743	58
chr7	8114417	25
chr7	8123106	30
chr7	8125851	63
chr7	8128862	51
chr7	8136987	148
chr7	8140213	42
chr7	8143539	44
chr7	8144647	43
chr7	8145014	60
chr7	8145423	33
chr7	8146753	44
chr7	8154322	38
chr7	8155128	43
chr7	8158671	36
chr7	8160081	172
chr7	8164918	49
chr7	8173032	33
chr7	8181359	47
chr7	8182684	42
chr7	8186853	67
chr7	8192852	38
chr7	8194720	37
chr7	8195547	38
chr7	8195964	31
chr7	8201089	51
chr7	8213078	24
chr7	8217749	31
chr7	8220516	66
chr7	8228735	47
chr7	8236930	36
chr7	8246384	69
chr7	8259591	41
chr7	8263967	56
chr7	8264769	33
chr7	8268073	33
chr7	8278159	36
chr7	8279233	40
chr7	8280324	37
chr7	8302024	53
chr7	8304257	36
chr7	8310670	43
chr7	8316203	40
chr7	8317461	41
chr7	8325268	55
chr7	8328053	60
chr7	8330129	32
chr7	8342278	68
chr7	8343517	82
chr7	8344160	42
chr7	8350288	45
chr7	8351880	38
chr7	8357134	46
chr7	8361385	60
chr7	8362361	84
chr7	8363119	40
chr7	8364920	37
chr7	8368916	30
chr7	8370097	33
chr7	8373376	34
chr7	8380679	36
chr7	8386857	45
chr7	8387477	51
chr7	8394836	55
chr7	8395368	63
chr7	8397760	53
chr7	8399850	55
chr7	8400704	33
chr7	8401455	57
chr7	8415326	33
chr7	8416153	52
chr7	8420139	53
chr7	8424337	39
chr7	8427148	35
chr7	8428675	37
chr7	8430215	34
chr7	8439135	37
chr7	8439957	40
chr7	8451571	29
chr7	8460532	33
chr7	8463357	39
chr7	8480497	33
chr7	8487974	42
chr7	8492712	43
chr7	8493933	46
chr7	8494631	37
chr7	8495914	42
chr7	8498637	36
chr7	8507577	40
chr7	8528551	52
chr7	8533795	38
chr7	8543185	48
chr7	8547011	43
chr7	8550273	61
chr7	8557355	55
chr7	8561789	52
chr7	8566017	30
chr7	8568996	36
chr7	8571582	29
chr7	8572457	48
chr7	8578422	65
chr7	8582479	40
chr7	8594398	33
chr7	8600355	37
chr7	8612749	80
chr7	8619709	39
chr7	8620512	32
chr7	8627270	40
chr7	8629230	29
chr7	8634569	54
chr7	8653056	23
chr7	8655206	35
chr7	8660379	31
chr7	8663156	37
chr7	8666035	56
chr7	8673663	33
chr7	8679494	36
chr7	8680535	67
chr7	8685953	39
chr7	8688376	48
chr7	8697817	34
chr7	8709295	59
chr7	8714808	62
chr7	8717613	39
chr7	8722531	35
chr7	8725944	24
chr7	8728226	27
chr7	8732740	43
chr7	8734646	65
chr7	8736595	55
chr7	8740249	54
chr7	8747620	35
chr7	8748771	44
chr7	8751212	33
chr7	8755509	42
chr7	8759020	37
chr7	8759978	54
chr7	8763323	91
chr7	8767389	46
chr7	8775986	56
chr7	8779959	38
chr7	8787971	41
chr7	8791049	66
chr7	8798369	50
chr7	8804036	50
chr7	8807979	49
chr7	8814164	41
chr7	8816829	56
chr7	8819288	70
chr7	8820205	55
chr7	8820785	48
chr7	8823013	47
chr7	8830419	76
chr7	8834441	37
chr7	8836396	26
chr7	8843751	40
chr7	8846619	31
chr7	8870744	27
chr7	8872447	26
chr7	8879477	38
chr7	8880299	63
chr7	8885646	32
chr7	8890587	40
chr7	8891770	53
chr7	8902211	49
chr7	8906529	55
chr7	8908551	28
chr7	8919553	36
chr7	8924732	48
chr7	8931488	32
chr7	8936990	35
chr7	8940371	42
chr7	8943871	68
chr7	8948724	45
chr7	8949377	38
chr7	8957610	63
chr7	8958761	74
chr7	8966115	63
chr7	8966937	37
chr7	8970355	39
chr7	8974550	48
chr7	8976794	46
chr7	8984098	55
chr7	8998000	60
chr7	8998529	47
chr7	9003706	38
chr7	9016482	32
chr7	9022266	43
chr7	9035974	35
chr7	9038296	26
chr7	9046950	77
chr7	9052408	76
chr7	9058168	32
chr7	9068066	49
chr7	9069437	55
chr7	9070064	77
chr7	9076152	87
chr7	9079970	77
chr7	9081514	43
chr7	9094758	49
chr7	9109061	34
chr7	9111265	35
chr7	9112931	38
chr7	9114967	30
chr7	9124718	35
chr7	9125599	79
chr7	9126635	32
chr7	9132817	43
chr7	9152073	27
chr7	9153056	27
chr7	9158173	29
chr7	9166552	29
chr7	9167446	75
chr7	9170525	24
chr7	9171512	29
chr7	9174020	36
chr7	9180286	40
chr7	9182453	31
chr7	9191536	50
chr7	9242587	35
chr7	9243371	34
chr7	9243921	41
chr7	9245039	35
chr7	9260159	51
chr7	9262684	43
chr7	9268647	41
chr7	9271330	40
chr7	9276400	56
chr7	9281683	39
chr7	9287048	43
chr7	9288090	64
chr7	9292648	43
chr7	9297402	58
chr7	9302586	31
chr7	9314254	64
chr7	9314932	59
chr7	9317699	42
chr7	9321936	44
chr7	9322787	34
chr7	9323909	63
chr7	9324772	48
chr7	9333080	46
chr7	9338759	38
chr7	9349994	28
chr7	9351629	40
chr7	9352073	49
chr7	9356267	44
chr7	9358348	43
chr7	9365517	37
chr7	9372665	44
chr7	9376375	38
chr7	9381649	28
chr7	9400081	41
chr7	9402163	47
chr7	9403787	62
chr7	9407377	37
chr7	9408915	53
chr7	9409384	45
chr7	9413058	35
chr7	9417259	40
chr7	9420422	46
chr7	9428668	40
chr7	9430489	56
chr7	9437075	39
chr7	9440663	34
chr7	9451451	44
chr7	9456848	59
chr7	9464311	36
chr7	9473986	44
chr7	9476978	29
chr7	9479592	56
chr7	9486133	67
chr7	9487253	43
chr7	9488580	58
chr7	9492782	38
chr7	9494052	39
chr7	9498184	28
chr7	9507646	50
chr7	9508153	38
chr7	9510847	30
chr7	9517034	30
chr7	9517666	75
chr7	9524938	35
chr7	9528917	40
chr7	9534734	33
chr7	9547024	34
chr7	9550337	49
chr7	9551988	68
chr7	9552365	63
chr7	9557727	38
chr7	9565783	38
chr7	9567248	60
chr7	9573518	61
chr7	9579383	65
chr7	9579742	75
chr7	9581207	36
chr7	9586396	53
chr7	9591032	47
chr7	9598596	47
chr7	9599098	54
chr7	9605816	29
chr7	9610899	36
chr7	9617934	45
chr7	9628874	32
chr7	9629956	38
chr7	9631102	43
chr7	9640869	39
chr7	9646226	71
chr7	9646894	34
chr7	9653578	79
chr7	9655871	58
chr7	9658040	47
chr7	9663754	31
chr7	9685288	31
chr7	9685947	34
chr7	9688456	32
chr7	9697260	48
chr7	9699000	184
chr7	9707052	46
chr7	9709771	39
chr7	9711398	55
chr7	9721332	47
chr7	9725491	34
chr7	9736723	58
chr7	9743930	34
chr7	9750752	35
chr7	9753258	61
chr7	9754210	31
chr7	9755687	59
chr7	9768011	50
chr7	9768679	46
chr7	9773767	76
chr7	9780055	55
chr7	9781462	54
chr7	9793511	43
chr7	9796892	34
chr7	9799422	28
chr7	9807116	51
chr7	9808218	52
chr7	9812445	44
chr7	9814421	36
chr7	9814916	69
chr7	9823456	59
chr7	9827251	36
chr7	9829252	57
chr7	9829775	44
chr7	9836756	29
chr7	9845877	49
chr7	9849366	59
chr7	9854531	56
chr7	9855963	44
chr7	9858875	37
chr7	9859916	44
chr7	9863790	143
chr7	9870518	54
chr7	9875679	29
chr7	9880852	45
chr7	9883639	51
chr7	9885318	34
chr7	9890828	37
chr7	9891869	36
chr7	9892769	54
chr7	9899561	39
chr7	9905477	31
chr7	9911644	48
chr7	9918127	49
chr7	9932769	28
chr7	9936099	34
chr7	9941222	45
chr7	9944857	56
chr7	9952912	34
chr7	9953509	29
chr7	9955749	39
chr7	9962761	52
chr7	9964496	61
chr7	9967887	40
chr7	9972023	27
chr7	9973460	62
chr7	9984542	52
chr7	9986888	54
chr7	9990567	54
chr7	9995595	37
chr7	10001918	61
chr7	10016277	154
chr7	10019343	55
chr7	10019714	53
chr7	10021331	54
chr7	10031781	49
chr7	10035250	36
chr7	10039930	35
chr7	10041725	31
chr7	10060578	41
chr7	10061285	48
chr7	10064004	70
chr7	10069671	54
chr7	10070646	41
chr7	10074649	43
chr7	10084195	36
chr7	10085331	41
chr7	10088744	60
chr7	10095580	52
chr7	10098607	40
chr7	10102112	39
chr7	10109867	31
chr7	10118842	49
chr7	10120390	37
chr7	10125780	33
chr7	10126325	33
chr7	10132028	55
chr7	10135066	34
chr7	10144213	41
chr7	10147445	36
chr7	10152181	40
chr7	10157740	34
chr7	10171346	53
chr7	10174016	98
chr7	10191191	36
chr7	10195717	40
chr7	10200557	24
chr7	10201152	31
chr7	10202142	29
chr7	10202788	36
chr7	10206192	41
chr7	10207179	39
chr7	10207488	43
chr7	10210020	34
chr7	10211411	26
chr7	10226485	45
chr7	10229690	49
chr7	10230323	45
chr7	10233501	52
chr7	10242582	40
chr7	10244060	30
chr7	10246555	53
chr7	10249579	41
chr7	10257830	52
chr7	10262595	34
chr7	10265689	54
chr7	10266427	35
chr7	10274322	37
chr7	10275012	35
chr7	10279071	40
chr7	10296227	30
chr7	10302444	27
chr7	10315815	51
chr7	10331320	36
chr7	10331605	28
chr7	10338947	46
chr7	10341281	58
chr7	10345402	50
chr7	10346306	40
chr7	10346766	50
chr7	10355806	35
chr7	10358287	56
chr7	10366233	55
chr7	10367478	39
chr7	10369567	43
chr7	10371171	49
chr7	10378579	33
chr7	10380161	51
chr7	10387567	83
chr7	10390631	33
chr7	10397676	42
chr7	10398575	46
chr7	10414544	42
chr7	10415553	33
chr7	10417901	37
chr7	10418600	33
chr7	10425572	33
chr7	10433818	56
chr7	10434628	31
chr7	10443483	32
chr7	10444877	38
chr7	10457455	38
chr7	10458327	44
chr7	10462244	37
chr7	10468051	29
chr7	10471384	24
chr7	10473284	43
chr7	10473832	35
chr7	10483859	29
chr7	10485941	53
chr7	10487138	51
chr7	10491494	45
chr7	10500655	66
chr7	10511174	43
chr7	10517193	48
chr7	10517984	39
chr7	10518631	41
chr7	10520096	42
chr7	10527436	51
chr7	10535017	33
chr7	10537757	31
chr7	10538812	41
chr7	10544269	65
chr7	10545418	68
chr7	10546887	48
chr7	10556912	37
chr7	10557868	37
chr7	10563191	42
chr7	10566443	44
chr7	10568523	40
chr7	10571783	49
chr7	10580581	33
chr7	10602678	59
chr7	10616069	44
chr7	10627894	45
chr7	10637206	37
chr7	10643196	57
chr7	10644980	60
chr7	10647641	52
chr7	10648896	47
chr7	10652968	44
chr7	10654437	39
chr7	10658965	36
chr7	10661948	39
chr7	10662779	35
chr7	10665275	40
chr7	10677422	29
chr7	10679156	38
chr7	10681914	137
chr7	10687600	36
chr7	10691440	39
chr7	10692499	40
chr7	10698855	36
chr7	10701777	39
chr7	10710008	32
chr7	10710620	26
chr7	10715591	33
chr7	10725298	29
chr7	10727838	33
chr7	10728865	33
chr7	10730061	34
chr7	10735212	46
chr7	10736565	21
chr7	10751840	44
chr7	10754742	43
chr7	10756049	31
chr7	10765443	53
chr7	10768262	42
chr7	10771061	37
chr7	10771616	52
chr7	10775992	45
chr7	10781795	39
chr7	10797509	60
chr7	10798787	37
chr7	10803235	42
chr7	10804757	41
chr7	10805320	41
chr7	10810875	43
chr7	10815201	61
chr7	10825960	44
chr7	10827723	54
chr7	10841117	40
chr7	10841531	32
chr7	10846225	34
chr7	10851246	39
chr7	10851579	35
chr7	10857254	59
chr7	10865040	41
chr7	10868341	151
chr7	10871239	36
chr7	10872025	44
chr7	10872860	42
chr7	10873208	36
chr7	10882223	60
chr7	10889270	64
chr7	10899423	69
chr7	10904596	38
chr7	10906533	42
chr7	10908061	49
chr7	10915427	36
chr7	10918392	79
chr7	10920796	35
chr7	10924215	32
chr7	10926570	28
chr7	10933490	43
chr7	10935812	50
chr7	10940810	37
chr7	10950338	34
chr7	10953007	34
chr7	10954624	60
chr7	10957309	27
chr7	10960829	34
chr7	10981117	37
