chr	abs_summit	pileup
chr6	16006836	26
chr6	16010526	17
chr6	16022459	14
chr6	16030103	51
chr6	16030925	49
chr6	16035531	42
chr6	16041015	39
chr6	16042191	26
chr6	16056287	19
chr6	16056594	13
chr6	16057528	37
chr6	16062038	31
chr6	16062597	47
chr6	16070457	20
chr6	16072911	33
chr6	16077853	23
chr6	16079136	32
chr6	16080391	36
chr6	16087005	32
chr6	16094932	24
chr6	16098122	21
chr6	16098876	16
chr6	16103152	27
chr6	16107978	26
chr6	16109351	25
chr6	16118478	51
chr6	16122873	48
chr6	16124265	21
chr6	16127161	26
chr6	16130505	25
chr6	16131712	27
chr6	16134201	54
chr6	16134713	29
chr6	16135771	52
chr6	16138534	30
chr6	16139007	30
chr6	16141678	22
chr6	16144051	23
chr6	16151453	34
chr6	16161888	24
chr6	16165205	22
chr6	16172678	17
chr6	16173519	49
chr6	16194241	33
chr6	16208762	13
chr6	16217852	20
chr6	16221940	36
chr6	16231075	22
chr6	16231710	21
chr6	16237061	16
chr6	16241301	13
chr6	16262402	19
chr6	16274415	25
chr6	16275575	12
chr6	16279215	18
chr6	16290215	29
chr6	16294217	13
chr6	16317858	16
chr6	16318668	11
chr6	16330909	16
chr6	16333112	19
chr6	16348272	33
chr6	16369481	139
chr6	16382374	38
chr6	16383443	19
chr6	16386045	16
chr6	16393006	46
chr6	16399011	18
chr6	16408503	17
chr6	16413296	24
chr6	16420211	39
chr6	16424531	28
chr6	16425220	42
chr6	16425882	68
chr6	16431597	61
chr6	16433309	17
chr6	16449707	16
chr6	16457839	15
chr6	16463195	22
chr6	16476172	21
chr6	16477179	12
chr6	16489929	27
chr6	16506730	15
chr6	16515213	16
chr6	16526719	45
chr6	16527157	28
chr6	16527513	33
chr6	16533959	34
chr6	16534814	28
chr6	16539407	17
chr6	16540843	20
chr6	16542442	21
chr6	16571830	21
chr6	16578905	16
chr6	16579566	15
chr6	16582068	15
chr6	16584509	25
chr6	16585967	21
chr6	16587237	26
chr6	16587925	35
chr6	16593415	28
chr6	16598775	20
chr6	16599962	20
chr6	16611019	19
chr6	16611744	29
chr6	16615304	20
chr6	16618067	18
chr6	16621664	33
chr6	16629233	29
chr6	16643228	29
chr6	16650266	45
chr6	16657758	31
chr6	16658195	20
chr6	16658684	22
chr6	16662956	17
chr6	16663771	18
chr6	16665583	26
chr6	16670655	36
chr6	16671458	22
chr6	16674130	29
chr6	16675402	56
chr6	16681682	27
chr6	16685943	14
chr6	16687978	22
chr6	16698588	20
chr6	16699102	53
chr6	16704178	40
chr6	16707640	19
chr6	16712980	22
chr6	16716536	40
chr6	16720575	23
chr6	16732265	33
chr6	16734476	16
chr6	16735459	26
chr6	16740512	18
chr6	16744461	30
chr6	16747494	101
chr6	16747874	32
chr6	16753867	24
chr6	16757358	25
chr6	16776376	11
chr6	16778367	21
chr6	16779916	45
chr6	16787264	13
chr6	16787704	14
chr6	16800984	21
chr6	16801708	21
chr6	16804867	18
chr6	16818396	28
chr6	16818956	21
chr6	16823954	48
chr6	16824891	26
chr6	16826114	24
chr6	16828372	28
chr6	16833430	57
chr6	16837511	17
chr6	16841145	34
chr6	16854457	17
chr6	16855315	23
chr6	16860839	24
chr6	16861964	45
chr6	16863290	27
chr6	16867145	46
chr6	16868008	24
chr6	16869751	32
chr6	16875009	15
chr6	16876401	16
chr6	16878453	21
chr6	16886163	40
chr6	16891582	22
chr6	16895893	24
chr6	16901829	28
chr6	16904617	19
chr6	16909328	16
chr6	16912647	50
chr6	16926806	12
chr6	16928216	24
chr6	16932475	23
chr6	16935720	46
chr6	16938390	48
chr6	16938987	17
chr6	16948481	32
chr6	16952906	23
chr6	16955484	29
chr6	16960987	21
chr6	16964532	30
chr6	16965802	32
chr6	16970810	29
chr6	16975550	48
chr6	16976991	18
chr6	16980528	23
chr6	16982066	37
chr6	16989482	44
chr6	16999070	38
chr6	17000538	39
chr6	17003944	26
chr6	17006884	29
chr6	17008988	22
chr6	17012497	24
chr6	17014459	14
chr6	17015174	17
chr6	17024260	20
chr6	17025483	48
chr6	17026098	24
chr6	17027620	32
chr6	17040265	24
chr6	17041082	15
chr6	17044474	16
chr6	17048587	28
chr6	17050319	21
chr6	17052494	21
chr6	17054037	20
chr6	17058224	29
chr6	17061162	27
chr6	17073254	43
chr6	17074547	11
chr6	17086599	46
chr6	17087858	24
chr6	17094591	46
chr6	17098533	37
chr6	17099411	29
chr6	17101417	21
chr6	17109042	20
chr6	17116247	18
chr6	17117258	34
chr6	17126215	51
chr6	17130995	41
chr6	17132962	23
chr6	17134141	34
chr6	17134452	31
chr6	17138399	26
chr6	17140721	17
chr6	17158949	22
chr6	17161742	15
chr6	17164985	18
chr6	17167555	20
chr6	17176306	30
chr6	17181955	23
chr6	17183283	34
chr6	17188308	19
chr6	17189595	18
chr6	17194755	19
chr6	17195856	19
chr6	17202960	30
chr6	17203628	20
chr6	17205792	37
chr6	17206365	33
chr6	17211165	29
chr6	17214726	33
chr6	17229057	27
chr6	17236200	23
chr6	17236901	43
chr6	17245940	15
chr6	17247402	44
chr6	17248822	36
chr6	17252143	50
chr6	17254286	46
chr6	17254603	69
chr6	17255006	28
chr6	17257979	42
chr6	17262580	31
chr6	17265426	19
chr6	17266981	47
chr6	17268065	35
chr6	17278474	42
chr6	17280346	25
chr6	17283034	24
chr6	17284281	28
chr6	17285479	49
chr6	17288926	24
chr6	17292095	22
chr6	17299566	17
chr6	17304108	26
chr6	17310102	24
chr6	17310515	33
chr6	17317911	38
chr6	17321123	34
chr6	17328141	19
chr6	17332221	30
chr6	17334432	26
chr6	17337581	20
chr6	17339344	18
chr6	17339619	26
chr6	17347761	33
chr6	17351480	22
chr6	17358165	14
chr6	17361957	24
chr6	17362284	28
chr6	17363787	26
chr6	17366279	23
chr6	17366834	19
chr6	17369129	30
chr6	17370759	21
chr6	17372285	20
chr6	17379765	18
chr6	17381125	15
chr6	17393025	26
chr6	17397090	15
chr6	17397866	37
chr6	17401984	27
chr6	17407164	40
chr6	17413772	22
chr6	17414153	16
chr6	17421231	13
chr6	17421915	18
chr6	17433476	18
chr6	17437331	20
chr6	17439891	20
chr6	17443402	31
chr6	17445735	23
chr6	17455706	20
chr6	17457051	29
chr6	17460765	20
chr6	17464361	35
chr6	17465896	40
chr6	17471419	30
chr6	17472647	31
chr6	17475116	26
chr6	17482427	17
chr6	17488458	31
chr6	17489196	17
chr6	17498547	44
chr6	17499294	29
chr6	17506939	18
chr6	17507804	37
chr6	17508539	78
chr6	17514709	32
chr6	17519996	27
chr6	17527327	21
chr6	17530541	16
chr6	17535334	22
chr6	17536758	37
chr6	17537921	22
chr6	17541243	16
chr6	17545568	19
chr6	17549276	34
chr6	17557663	28
chr6	17562658	17
chr6	17565257	28
chr6	17570072	31
chr6	17580138	50
chr6	17581312	34
chr6	17583191	31
chr6	17593433	24
chr6	17597615	31
chr6	17598550	23
chr6	17601215	36
chr6	17603052	19
chr6	17603538	17
chr6	17604077	21
chr6	17607869	38
chr6	17614893	21
chr6	17622904	13
chr6	17630272	24
chr6	17632477	24
chr6	17633530	15
chr6	17637913	16
chr6	17638563	19
chr6	17643840	25
chr6	17644586	30
chr6	17648818	22
chr6	17649746	23
chr6	17653553	25
chr6	17656959	35
chr6	17661490	19
chr6	17662300	19
chr6	17662639	25
chr6	17664148	26
chr6	17664873	29
chr6	17669347	17
chr6	17669865	19
chr6	17671752	14
chr6	17672865	16
chr6	17683767	24
chr6	17686031	24
chr6	17691927	14
chr6	17692522	27
chr6	17695796	22
chr6	17697059	27
chr6	17697403	20
chr6	17699818	33
chr6	17701041	16
chr6	17711014	31
chr6	17712205	24
chr6	17719318	46
chr6	17721532	22
chr6	17722398	22
chr6	17724151	22
chr6	17728342	41
chr6	17729691	29
chr6	17737368	19
chr6	17738110	16
chr6	17741833	21
chr6	17743783	31
chr6	17746204	29
chr6	17750653	35
chr6	17757981	22
chr6	17759349	41
chr6	17760214	30
chr6	17765712	21
chr6	17766490	17
chr6	17776414	19
chr6	17776849	35
chr6	17781300	29
chr6	17782472	18
chr6	17782951	16
chr6	17789409	19
chr6	17797936	32
chr6	17820239	14
chr6	17828971	35
chr6	17829820	37
chr6	17830197	23
chr6	17832482	14
chr6	17833784	23
chr6	17835114	23
chr6	17839919	18
chr6	17851901	16
chr6	17871130	40
chr6	17872167	46
chr6	17873198	102
chr6	17873814	25
chr6	17885019	27
chr6	17892980	28
chr6	17898206	22
chr6	17900110	11
chr6	17902374	11
chr6	17911397	22
chr6	17927438	15
chr6	17931014	21
chr6	17932769	28
chr6	17933559	32
chr6	17950171	15
chr6	17950495	15
chr6	17951272	23
chr6	17954091	42
chr6	17959346	70
chr6	17961545	88
chr6	17963654	72
chr6	17965261	61
chr6	17971438	18
chr6	17972581	25
chr6	17973520	20
chr6	17974128	16
chr6	17979370	16
chr6	17981506	30
chr6	17982254	20
chr6	17984636	15
chr6	17985100	36
chr6	17986375	28
chr6	17989618	34
chr6	17991214	30
chr6	17996739	54
chr6	17997590	43
chr6	18000075	26
chr6	18006323	19
chr6	18007952	37
chr6	18013061	30
chr6	18014236	42
chr6	18014644	41
chr6	18015784	28
chr6	18031355	22
chr6	18031787	17
chr6	18038067	21
chr6	18038951	31
chr6	18039896	26
chr6	18044874	24
chr6	18045646	27
chr6	18047472	22
chr6	18049966	14
chr6	18052916	15
chr6	18053360	20
chr6	18057077	19
chr6	18060641	13
chr6	18061511	22
chr6	18065769	16
chr6	18067819	18
chr6	18070548	19
chr6	18076417	22
chr6	18080130	23
chr6	18084298	48
chr6	18089933	22
chr6	18093263	31
chr6	18094699	34
chr6	18103416	32
chr6	18104352	21
chr6	18105061	25
chr6	18106532	23
chr6	18108116	34
chr6	18109278	21
chr6	18117279	13
chr6	18122069	21
chr6	18125194	22
chr6	18126702	19
chr6	18131077	23
chr6	18141694	31
chr6	18143230	61
chr6	18144765	27
chr6	18148389	139
chr6	18150076	29
chr6	18155911	18
chr6	18157926	40
chr6	18158923	27
chr6	18159847	25
chr6	18164289	17
chr6	18166218	24
chr6	18170089	15
chr6	18181025	44
chr6	18182129	28
chr6	18184126	23
chr6	18187063	35
chr6	18189162	29
chr6	18190292	34
chr6	18199450	29
chr6	18200269	29
chr6	18207728	22
chr6	18208558	14
chr6	18215838	34
chr6	18218301	10
chr6	18225076	19
chr6	18225809	50
chr6	18233460	24
chr6	18237898	16
chr6	18249471	20
chr6	18252749	34
chr6	18253620	88
chr6	18261166	27
chr6	18262929	26
chr6	18268913	16
chr6	18271212	15
chr6	18272033	13
chr6	18279250	50
chr6	18298035	19
chr6	18300342	16
chr6	18311679	19
chr6	18312136	13
chr6	18319019	33
chr6	18325412	20
chr6	18349505	14
chr6	18356929	35
chr6	18358159	30
chr6	18363118	20
chr6	18363787	20
chr6	18364329	14
chr6	18365405	23
chr6	18368655	18
chr6	18374174	17
chr6	18380917	31
chr6	18382197	24
chr6	18384975	17
chr6	18385370	49
chr6	18401898	17
chr6	18402629	23
chr6	18410427	49
chr6	18418631	32
chr6	18422531	21
chr6	18423806	59
chr6	18424842	26
chr6	18436729	12
chr6	18445874	27
chr6	18448581	28
chr6	18449539	26
chr6	18451439	23
chr6	18455062	31
chr6	18456178	18
chr6	18456873	22
chr6	18465252	24
chr6	18467040	22
chr6	18471478	45
chr6	18473133	27
chr6	18476835	85
chr6	18493676	24
chr6	18494779	31
chr6	18499557	17
chr6	18505040	35
chr6	18506108	38
chr6	18507424	29
chr6	18509157	46
chr6	18511594	24
chr6	18512976	34
chr6	18516334	32
chr6	18517504	15
chr6	18518317	38
chr6	18529437	27
chr6	18544326	15
chr6	18547940	22
chr6	18549404	27
chr6	18549741	40
chr6	18555975	13
chr6	18565232	17
chr6	18566903	20
chr6	18568679	29
chr6	18574677	22
chr6	18575341	17
chr6	18577648	19
chr6	18579850	30
chr6	18581387	19
chr6	18581853	20
chr6	18583471	18
chr6	18589260	24
chr6	18593158	18
chr6	18596318	46
chr6	18606881	13
chr6	18609581	24
chr6	18613637	45
chr6	18614824	21
chr6	18617468	53
chr6	18624705	33
chr6	18626181	13
chr6	18631111	20
chr6	18635191	28
chr6	18636266	22
chr6	18638156	27
chr6	18640180	18
chr6	18644867	28
chr6	18648327	26
chr6	18650207	50
chr6	18652931	27
chr6	18654143	24
chr6	18654830	19
chr6	18662931	23
chr6	18667365	35
chr6	18683115	40
chr6	18684279	22
chr6	18690974	28
chr6	18693200	19
chr6	18695402	32
chr6	18698267	16
chr6	18698737	22
chr6	18699251	21
chr6	18705426	17
chr6	18707486	14
chr6	18709247	15
chr6	18715270	16
chr6	18756372	30
chr6	18774399	20
chr6	18780447	25
chr6	18803552	29
chr6	18804499	18
chr6	18809837	76
chr6	18812187	17
chr6	18814649	30
chr6	18815183	37
chr6	18816308	25
chr6	18831452	21
chr6	18835545	25
chr6	18842923	21
chr6	18843229	49
chr6	18844188	25
chr6	18848392	27
chr6	18849842	38
chr6	18851054	38
chr6	18852241	44
chr6	18855280	18
chr6	18857978	25
chr6	18866883	24
chr6	18868494	35
chr6	18871989	21
chr6	18879676	27
chr6	18882231	51
chr6	18883695	28
chr6	18890451	24
chr6	18892173	18
chr6	18897546	23
chr6	18899483	21
chr6	18901073	29
chr6	18902093	23
chr6	18905559	25
chr6	18907776	35
chr6	18909295	25
chr6	18916328	33
chr6	18917216	39
chr6	18921189	38
chr6	18926055	56
chr6	18933643	18
chr6	18936358	18
chr6	18950427	19
chr6	18951431	18
chr6	18955395	17
chr6	18957105	28
chr6	18959348	25
chr6	18964254	32
chr6	18966931	51
chr6	18969003	30
chr6	18975887	19
chr6	18976934	20
chr6	18981279	15
chr6	18983926	32
chr6	18985600	28
chr6	19001487	38
chr6	19006032	15
chr6	19012952	18
chr6	19013387	34
chr6	19017965	24
chr6	19019175	31
chr6	19024222	18
chr6	19049665	25
chr6	19050264	38
chr6	19085815	16
chr6	19088555	13
chr6	19092531	24
chr6	19094322	17
chr6	19100524	37
chr6	19106302	51
chr6	19107198	16
chr6	19109797	24
chr6	19116324	17
chr6	19122364	20
chr6	19134272	27
chr6	19134581	30
chr6	19135140	38
chr6	19136608	34
chr6	19137046	30
chr6	19142346	34
chr6	19142785	31
chr6	19143521	52
chr6	19153745	25
chr6	19157052	10
chr6	19208944	29
chr6	19210542	17
chr6	19211078	16
chr6	19213413	53
chr6	19221635	20
chr6	19227995	21
chr6	19229251	25
chr6	19234077	26
chr6	19236864	15
chr6	19239508	23
chr6	19255157	18
chr6	19265248	15
chr6	19266469	28
chr6	19267473	19
chr6	19271539	30
chr6	19274240	45
chr6	19281153	24
chr6	19284893	16
chr6	19288608	17
chr6	19288900	11
chr6	19297980	15
chr6	19300694	36
chr6	19301179	28
chr6	19309226	33
chr6	19310403	42
chr6	19312241	42
chr6	19314091	48
chr6	19314450	43
chr6	19324397	32
chr6	19326309	37
chr6	19330557	35
chr6	19333658	28
chr6	19335879	39
chr6	19337517	19
chr6	19341710	24
chr6	19343965	37
chr6	19347459	54
chr6	19347876	35
chr6	19348727	42
chr6	19350640	35
chr6	19354579	29
chr6	19355338	47
chr6	19356207	44
chr6	19360652	35
chr6	19366369	36
chr6	19374666	18
chr6	19376336	20
chr6	19383499	46
chr6	19384998	56
chr6	19387564	25
chr6	19387905	41
chr6	19396827	28
chr6	19410467	24
chr6	19413628	26
chr6	19416483	32
chr6	19417019	28
chr6	19417944	25
chr6	19423563	20
chr6	19426006	24
chr6	19432768	20
chr6	19442797	28
chr6	19445061	23
chr6	19446572	35
chr6	19447709	28
chr6	19458517	20
chr6	19460245	18
chr6	19464871	19
chr6	19469159	26
chr6	19474682	33
chr6	19476707	16
chr6	19480631	28
chr6	19483230	44
chr6	19488861	49
chr6	19491958	23
chr6	19494213	29
chr6	19496137	24
chr6	19497667	22
chr6	19500200	23
chr6	19501712	22
chr6	19515881	14
chr6	19527203	41
chr6	19530308	25
chr6	19532042	36
chr6	19533409	21
chr6	19536827	31
chr6	19541841	38
chr6	19542556	53
chr6	19542874	20
chr6	19548536	15
chr6	19561472	24
chr6	19565996	24
chr6	19569427	18
chr6	19577319	29
chr6	19582890	15
chr6	19588808	30
chr6	19592324	20
chr6	19609266	19
chr6	19610450	29
chr6	19612407	45
chr6	19631971	22
chr6	19633128	18
chr6	19636730	60
chr6	19637233	22
chr6	19646608	15
chr6	19655516	45
chr6	19657561	17
chr6	19662445	15
chr6	19665550	31
chr6	19666984	15
chr6	19667467	30
chr6	19673640	14
chr6	19674681	20
chr6	19675151	30
chr6	19676742	36
chr6	19680097	32
chr6	19681725	105
chr6	19682315	43
chr6	19682839	34
chr6	19684439	22
chr6	19696335	19
chr6	19698183	48
chr6	19700842	35
chr6	19703103	39
chr6	19703731	27
chr6	19704828	27
chr6	19713920	21
chr6	19715915	21
chr6	19719496	45
chr6	19721605	51
chr6	19724773	27
chr6	19742372	23
chr6	19742998	14
chr6	19745612	26
chr6	19746902	12
chr6	19753141	29
chr6	19754699	37
chr6	19756039	35
chr6	19757419	30
chr6	19762725	27
chr6	19764041	22
chr6	19764615	22
chr6	19765284	21
chr6	19765934	38
chr6	19769707	27
chr6	19771202	31
chr6	19771931	46
chr6	19776924	32
chr6	19777451	19
chr6	19778854	28
chr6	19783834	27
chr6	19784205	22
chr6	19788022	16
chr6	19789397	13
chr6	19800072	32
chr6	19817577	49
chr6	19819367	42
chr6	19820466	32
chr6	19827590	30
chr6	19828389	14
chr6	19831288	14
chr6	19838327	29
chr6	19839720	23
chr6	19847276	35
chr6	19848148	12
chr6	19848930	26
chr6	19857559	14
chr6	19863416	25
chr6	19870987	30
chr6	19873352	14
chr6	19874118	29
chr6	19878928	43
chr6	19881584	24
chr6	19881925	35
chr6	19884133	19
chr6	19884596	26
chr6	19892469	63
chr6	19893081	18
chr6	19894557	24
chr6	19898577	50
chr6	19900318	25
chr6	19903985	28
chr6	19904688	28
chr6	19906987	35
chr6	19908501	25
chr6	19913117	23
chr6	19918755	27
chr6	19929209	27
chr6	19931300	26
chr6	19931837	28
chr6	19937440	20
chr6	19941611	31
chr6	19943485	20
chr6	19949577	17
chr6	19950850	20
chr6	19958203	33
chr6	19960477	16
chr6	19962377	14
chr6	19970779	29
chr6	19971327	23
chr6	19975285	23
chr6	19979755	22
chr6	19981529	26
chr6	19982490	55
chr6	19987756	18
chr6	19992515	50
chr6	19992919	115
chr6	19995062	27
chr6	20006698	44
chr6	20008857	34
chr6	20011096	29
chr6	20019084	25
chr6	20020487	34
chr6	20022265	12
chr6	20025304	29
chr6	20026002	27
chr6	20029960	21
chr6	20033142	15
chr6	20034069	18
chr6	20039895	37
chr6	20040743	25
chr6	20041168	22
chr6	20044114	39
chr6	20047742	43
chr6	20048447	58
chr6	20050522	31
chr6	20057991	18
chr6	20060396	13
chr6	20060896	29
chr6	20066617	17
chr6	20069611	17
chr6	20075286	20
chr6	20076086	43
chr6	20083848	12
chr6	20086833	15
chr6	20095948	25
chr6	20097714	20
chr6	20100597	25
chr6	20101292	28
chr6	20102334	31
chr6	20102947	27
chr6	20109894	36
chr6	20110967	18
chr6	20113415	24
chr6	20119604	23
chr6	20122252	29
chr6	20123756	51
chr6	20124935	21
chr6	20130538	31
chr6	20133480	24
chr6	20141225	12
chr6	20145875	22
chr6	20156246	52
chr6	20161783	41
chr6	20177223	38
chr6	20177685	26
chr6	20188731	19
chr6	20216144	20
chr6	20217529	21
chr6	20226751	10
chr6	20231523	17
chr6	20237117	30
chr6	20239486	39
chr6	20240876	21
chr6	20243045	29
chr6	20246046	45
chr6	20252421	27
chr6	20254522	36
chr6	20256460	29
chr6	20256831	37
chr6	20259004	30
chr6	20259910	26
chr6	20264911	28
chr6	20269678	21
chr6	20271207	35
chr6	20272852	24
chr6	20274902	24
chr6	20279346	23
chr6	20280487	20
chr6	20285677	35
chr6	20299508	43
chr6	20300242	29
chr6	20304829	23
chr6	20307590	37
chr6	20312701	34
chr6	20314571	22
chr6	20315274	128
chr6	20317287	31
chr6	20320620	21
chr6	20327760	17
chr6	20329107	24
chr6	20334362	21
chr6	20336900	31
chr6	20338547	30
chr6	20346219	21
chr6	20347684	27
chr6	20349488	20
chr6	20355812	26
chr6	20356806	26
chr6	20359364	30
chr6	20360267	35
chr6	20371167	15
chr6	20378047	39
chr6	20385173	59
chr6	20385707	26
chr6	20387039	18
chr6	20394831	35
chr6	20396368	25
chr6	20405992	20
chr6	20407176	20
chr6	20408262	19
chr6	20409839	26
chr6	20411547	27
chr6	20416514	21
chr6	20419118	25
chr6	20420711	28
chr6	20421872	22
chr6	20423680	23
chr6	20431766	25
chr6	20439781	35
chr6	20441504	51
chr6	20454382	15
chr6	20460273	52
chr6	20462598	43
chr6	20463859	20
chr6	20467712	18
chr6	20473576	25
chr6	20477626	51
chr6	20483802	22
chr6	20486183	21
chr6	20487862	19
chr6	20493035	63
chr6	20493924	33
chr6	20502758	41
chr6	20508324	39
chr6	20513500	35
chr6	20516785	29
chr6	20517259	23
chr6	20518633	21
chr6	20520661	26
chr6	20525777	23
chr6	20526499	29
chr6	20539081	47
chr6	20541205	22
chr6	20551575	26
chr6	20557651	18
chr6	20558761	13
chr6	20568490	25
chr6	20571474	15
chr6	20576442	21
chr6	20577014	42
chr6	20578976	39
chr6	20587730	35
chr6	20592530	55
chr6	20593113	28
chr6	20594404	29
chr6	20596860	28
chr6	20599765	17
chr6	20604920	19
chr6	20606269	15
chr6	20609661	19
chr6	20618486	46
chr6	20619224	37
chr6	20623766	28
chr6	20624157	22
chr6	20624554	24
chr6	20632913	38
chr6	20643822	18
chr6	20647315	20
chr6	20649078	16
chr6	20654645	18
chr6	20655285	14
chr6	20657306	18
chr6	20658614	20
chr6	20663805	42
chr6	20669519	30
chr6	20670414	23
chr6	20673055	32
chr6	20676817	25
chr6	20682039	22
chr6	20693280	16
chr6	20694108	18
chr6	20697293	33
chr6	20697871	27
chr6	20700029	26
chr6	20700389	29
chr6	20701838	51
chr6	20708642	21
chr6	20711791	52
chr6	20713092	28
chr6	20715610	52
chr6	20718295	31
chr6	20722492	17
chr6	20723418	15
chr6	20724521	17
chr6	20725521	12
chr6	20734834	33
chr6	20736350	17
chr6	20745708	25
chr6	20750818	22
chr6	20753381	33
chr6	20756398	25
chr6	20770611	20
chr6	20772179	31
chr6	20778536	28
chr6	20779525	22
chr6	20781316	32
chr6	20783903	41
chr6	20790320	14
chr6	20793391	14
chr6	20798762	21
chr6	20801214	22
chr6	20813750	52
chr6	20815540	23
chr6	20819949	20
chr6	20821531	46
chr6	20823625	29
chr6	20827029	22
chr6	20831296	19
chr6	20835340	31
chr6	20835853	38
chr6	20839605	53
chr6	20841172	62
chr6	20848558	15
chr6	20853544	19
chr6	20856318	19
chr6	20858930	22
chr6	20863062	22
chr6	20865848	30
chr6	20868629	32
chr6	20869326	24
chr6	20871339	32
chr6	20874438	21
chr6	20877139	21
chr6	20880070	20
chr6	20881264	48
chr6	20884635	19
chr6	20894472	15
chr6	20900275	22
chr6	20904327	34
chr6	20904788	32
chr6	20905804	18
chr6	20909624	15
chr6	20914546	21
chr6	20915027	19
chr6	20916737	37
chr6	20921492	24
chr6	20922050	17
chr6	20922497	50
chr6	20925477	42
chr6	20927876	25
chr6	20930571	22
chr6	20931303	22
chr6	20933632	34
chr6	20936288	35
chr6	20944237	17
chr6	20951741	17
chr6	20952493	21
chr6	20957633	40
chr6	20967858	35
chr6	20968444	20
chr6	20970784	18
chr6	20971839	19
chr6	20976909	42
chr6	20981314	32
chr6	20982521	37
chr6	20983326	41
chr6	20987726	23
chr6	20989913	18
chr6	20993678	31
chr6	21003079	21
chr6	21005604	16
chr6	21013309	31
chr6	21014010	17
chr6	21015319	16
chr6	21028442	22
chr6	21031184	27
chr6	21038928	23
chr6	21044350	29
chr6	21055407	38
chr6	21056817	47
chr6	21057787	29
chr6	21059703	42
chr6	21061286	45
chr6	21068350	21
chr6	21069335	19
chr6	21077562	46
chr6	21080454	26
chr6	21087642	42
chr6	21094912	37
chr6	21097691	22
chr6	21102493	31
chr6	21105252	58
chr6	21108882	17
chr6	21109199	19
chr6	21109615	21
chr6	21115394	37
chr6	21119691	53
chr6	21126751	24
chr6	21127229	19
chr6	21131106	20
chr6	21131871	35
chr6	21138620	13
chr6	21140254	16
chr6	21143938	16
chr6	21149817	47
chr6	21152879	19
chr6	21154468	39
chr6	21158107	32
chr6	21158521	28
chr6	21161561	26
chr6	21166177	30
chr6	21172567	33
chr6	21178154	14
chr6	21179806	14
chr6	21184031	51
chr6	21185460	22
chr6	21186937	20
chr6	21190655	20
chr6	21193527	34
chr6	21198549	15
chr6	21199595	13
chr6	21207630	21
chr6	21211099	15
chr6	21213807	16
chr6	21214619	20
chr6	21215465	32
chr6	21224574	14
chr6	21229029	16
chr6	21230243	18
chr6	21244720	18
chr6	21247639	14
chr6	21254532	12
chr6	21256590	40
chr6	21260111	14
chr6	21262186	12
chr6	21262661	18
chr6	21263139	15
chr6	21268387	24
chr6	21270995	30
chr6	21272300	18
chr6	21277621	33
chr6	21282430	30
chr6	21283863	18
chr6	21284334	16
chr6	21285252	31
chr6	21285788	19
chr6	21292371	23
chr6	21293299	30
chr6	21293790	35
chr6	21294347	22
chr6	21300703	19
chr6	21301346	26
chr6	21304610	38
chr6	21306525	35
chr6	21310525	32
chr6	21311124	32
chr6	21316427	42
chr6	21318140	63
chr6	21321970	21
chr6	21331758	14
chr6	21338711	13
chr6	21344713	28
chr6	21351276	24
chr6	21352396	32
chr6	21354344	42
chr6	21356023	30
chr6	21357543	34
chr6	21357966	21
chr6	21360022	25
chr6	21363213	55
chr6	21364997	49
chr6	21371502	29
chr6	21377330	25
chr6	21379645	46
chr6	21381168	25
chr6	21387662	19
chr6	21391235	19
chr6	21392310	18
chr6	21400959	33
chr6	21402236	15
chr6	21406231	15
chr6	21409369	15
chr6	21410199	16
chr6	21412114	13
chr6	21421154	24
chr6	21428524	16
chr6	21431203	33
chr6	21436111	31
chr6	21437023	56
chr6	21438112	24
chr6	21438853	28
chr6	21452249	15
chr6	21470072	20
chr6	21474070	16
chr6	21478778	34
chr6	21481478	28
chr6	21481779	17
chr6	21487707	31
chr6	21500705	47
chr6	21502573	22
chr6	21509616	55
chr6	21516303	54
chr6	21518411	27
chr6	21519687	34
chr6	21520312	39
chr6	21523855	35
chr6	21528591	16
chr6	21531209	23
chr6	21533502	20
chr6	21533933	22
chr6	21539334	38
chr6	21541889	30
chr6	21546790	19
chr6	21547708	16
chr6	21551836	31
chr6	21554082	36
chr6	21557184	16
chr6	21565199	22
chr6	21569492	16
chr6	21575206	23
chr6	21575795	13
chr6	21576840	17
chr6	21581274	45
chr6	21583345	15
chr6	21586850	28
chr6	21591343	22
chr6	21594173	40
chr6	21597067	32
chr6	21597944	45
chr6	21602826	42
chr6	21604197	29
chr6	21604920	60
chr6	21610387	21
chr6	21611011	24
chr6	21616663	16
chr6	21626187	34
chr6	21627329	157
chr6	21634504	29
chr6	21637418	20
chr6	21637722	35
chr6	21639287	23
chr6	21644351	15
chr6	21646786	23
chr6	21649613	54
chr6	21653137	28
chr6	21658631	22
chr6	21659606	50
chr6	21673728	44
chr6	21676101	20
chr6	21682558	28
chr6	21685768	19
chr6	21687979	17
chr6	21690543	31
chr6	21692322	31
chr6	21693110	36
chr6	21694089	36
chr6	21702138	18
chr6	21707847	29
chr6	21708906	29
chr6	21711082	22
chr6	21714717	27
chr6	21721947	59
chr6	21725278	32
chr6	21734911	32
chr6	21735307	20
chr6	21736551	21
chr6	21743563	38
chr6	21752105	23
chr6	21752661	20
chr6	21755262	17
chr6	21758008	36
chr6	21764704	16
chr6	21765578	17
chr6	21767787	35
chr6	21777702	15
chr6	21784863	20
chr6	21786888	37
chr6	21789628	26
chr6	21790552	24
chr6	21796525	19
chr6	21800352	28
