site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id	site1_TF	site2_TF
12	66426690	66426698	C1_E2FDP_1	1.99122	+	12	66426733	66426739	C3_Trihelix_28	2.10782	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	66426712	66426720	C1_E2FDP_1	2.22315	+	12	66426733	66426739	C3_Trihelix_28	2.10782	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110569	67110577	C1_E2FDP_1	1.03026	+	12	67110659	67110665	C3_Trihelix_28	1.18608	-	82	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110616	67110624	C1_E2FDP_1	1.26681	+	12	67110659	67110665	C3_Trihelix_28	1.18608	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110616	67110624	C1_E2FDP_1	1.26681	+	12	67110714	67110720	C3_Trihelix_28	1.34788	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110672	67110680	C1_E2FDP_1	1.46702	+	12	67110714	67110720	C3_Trihelix_28	1.34788	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110672	67110680	C1_E2FDP_1	1.46702	+	12	67110773	67110779	C3_Trihelix_28	0.77162	-	93	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110708	67110716	C1_E2FDP_1	1.37291	-	12	67110773	67110779	C3_Trihelix_28	0.77162	-	57	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110730	67110738	C1_E2FDP_1	1.03198	+	12	67110773	67110779	C3_Trihelix_28	0.77162	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110730	67110738	C1_E2FDP_1	1.03198	+	12	67110830	67110836	C3_Trihelix_28	0.99194	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110767	67110775	C1_E2FDP_1	0.94115	-	12	67110830	67110836	C3_Trihelix_28	0.99194	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110767	67110775	C1_E2FDP_1	0.94115	-	12	67110867	67110873	C3_Trihelix_28	1.57322	-	92	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110787	67110795	C1_E2FDP_1	0.82815	+	12	67110830	67110836	C3_Trihelix_28	0.99194	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110787	67110795	C1_E2FDP_1	0.82815	+	12	67110867	67110873	C3_Trihelix_28	1.57322	-	72	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110809	67110817	C1_E2FDP_1	0.82815	+	12	67110830	67110836	C3_Trihelix_28	0.99194	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110809	67110817	C1_E2FDP_1	0.82815	+	12	67110867	67110873	C3_Trihelix_28	1.57322	-	50	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110824	67110832	C1_E2FDP_1	0.82815	-	12	67110867	67110873	C3_Trihelix_28	1.57322	-	35	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110824	67110832	C1_E2FDP_1	0.82815	-	12	67110923	67110929	C3_Trihelix_28	1.09379	-	91	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110846	67110854	C1_E2FDP_1	1.55781	+	12	67110867	67110873	C3_Trihelix_28	1.57322	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110846	67110854	C1_E2FDP_1	1.55781	+	12	67110923	67110929	C3_Trihelix_28	1.09379	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110861	67110869	C1_E2FDP_1	1.55781	-	12	67110923	67110929	C3_Trihelix_28	1.09379	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110880	67110888	C1_E2FDP_1	1.38643	+	12	67110923	67110929	C3_Trihelix_28	1.09379	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67110902	67110910	C1_E2FDP_1	1.4003	+	12	67110923	67110929	C3_Trihelix_28	1.09379	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328350	67328358	C1_E2FDP_1	1.91583	+	12	67328393	67328399	C3_Trihelix_28	2.18037	-	35	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328372	67328380	C1_E2FDP_1	1.89301	+	12	67328393	67328399	C3_Trihelix_28	2.18037	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328372	67328380	C1_E2FDP_1	1.89301	+	12	67328459	67328465	C3_Trihelix_28	2.45953	+	79	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328387	67328395	C1_E2FDP_1	2.15378	-	12	67328459	67328465	C3_Trihelix_28	2.45953	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328387	67328395	C1_E2FDP_1	2.15378	-	12	67328484	67328490	C3_Trihelix_28	1.46075	-	89	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328387	67328395	C1_E2FDP_1	2.15378	-	12	67328494	67328500	C3_Trihelix_28	1.49312	+	99	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328407	67328415	C1_E2FDP_1	1.90575	+	12	67328459	67328465	C3_Trihelix_28	2.45953	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328407	67328415	C1_E2FDP_1	1.90575	+	12	67328484	67328490	C3_Trihelix_28	1.46075	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328407	67328415	C1_E2FDP_1	1.90575	+	12	67328494	67328500	C3_Trihelix_28	1.49312	+	79	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328428	67328436	C1_E2FDP_1	2.38973	+	12	67328459	67328465	C3_Trihelix_28	2.45953	+	23	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328428	67328436	C1_E2FDP_1	2.38973	+	12	67328484	67328490	C3_Trihelix_28	1.46075	-	48	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328428	67328436	C1_E2FDP_1	2.38973	+	12	67328494	67328500	C3_Trihelix_28	1.49312	+	58	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328443	67328451	C1_E2FDP_1	2.38973	-	12	67328459	67328465	C3_Trihelix_28	2.45953	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328443	67328451	C1_E2FDP_1	2.38973	-	12	67328484	67328490	C3_Trihelix_28	1.46075	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328443	67328451	C1_E2FDP_1	2.38973	-	12	67328494	67328500	C3_Trihelix_28	1.49312	+	43	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328463	67328471	C1_E2FDP_1	2.45953	+	12	67328484	67328490	C3_Trihelix_28	1.46075	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328463	67328471	C1_E2FDP_1	2.45953	+	12	67328494	67328500	C3_Trihelix_28	1.49312	+	23	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328478	67328486	C1_E2FDP_1	1.65583	-	12	67328494	67328500	C3_Trihelix_28	1.49312	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328498	67328506	C1_E2FDP_1	1.43268	+	12	67328598	67328604	C3_Trihelix_28	1.27858	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328520	67328528	C1_E2FDP_1	1.43268	+	12	67328598	67328604	C3_Trihelix_28	1.27858	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328577	67328585	C1_E2FDP_1	1.04424	+	12	67328598	67328604	C3_Trihelix_28	1.27858	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328577	67328585	C1_E2FDP_1	1.04424	+	12	67328655	67328661	C3_Trihelix_28	1.40701	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328592	67328600	C1_E2FDP_1	1.12956	-	12	67328655	67328661	C3_Trihelix_28	1.40701	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328634	67328642	C1_E2FDP_1	1.4044	+	12	67328655	67328661	C3_Trihelix_28	1.40701	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328691	67328699	C1_E2FDP_1	1.17938	+	12	67328769	67328775	C3_Trihelix_28	1.46088	-	70	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328706	67328714	C1_E2FDP_1	1.17938	-	12	67328769	67328775	C3_Trihelix_28	1.46088	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67328763	67328771	C1_E2FDP_1	1.40971	-	12	67328826	67328832	C3_Trihelix_28	1.58143	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437680	67437688	C1_E2FDP_1	2.09758	+	12	67437701	67437707	C3_Trihelix_28	1.94874	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437680	67437688	C1_E2FDP_1	2.09758	+	12	67437757	67437763	C3_Trihelix_28	2.24421	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437695	67437703	C1_E2FDP_1	1.98974	-	12	67437757	67437763	C3_Trihelix_28	2.24421	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437736	67437744	C1_E2FDP_1	2.23498	+	12	67437757	67437763	C3_Trihelix_28	2.24421	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437793	67437801	C1_E2FDP_1	1.9422	+	12	67437870	67437876	C3_Trihelix_28	1.4808	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437793	67437801	C1_E2FDP_1	1.9422	+	12	67437891	67437897	C3_Trihelix_28	1.54406	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437808	67437816	C1_E2FDP_1	1.9422	-	12	67437870	67437876	C3_Trihelix_28	1.4808	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437808	67437816	C1_E2FDP_1	1.9422	-	12	67437891	67437897	C3_Trihelix_28	1.54406	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437850	67437858	C1_E2FDP_1	1.4808	+	12	67437870	67437876	C3_Trihelix_28	1.4808	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437850	67437858	C1_E2FDP_1	1.4808	+	12	67437891	67437897	C3_Trihelix_28	1.54406	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437850	67437858	C1_E2FDP_1	1.4808	+	12	67437946	67437952	C3_Trihelix_28	1.40192	-	88	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437864	67437872	C1_E2FDP_1	1.4808	-	12	67437891	67437897	C3_Trihelix_28	1.54406	-	19	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437864	67437872	C1_E2FDP_1	1.4808	-	12	67437946	67437952	C3_Trihelix_28	1.40192	-	74	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437905	67437913	C1_E2FDP_1	1.48141	+	12	67437946	67437952	C3_Trihelix_28	1.40192	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437905	67437913	C1_E2FDP_1	1.48141	+	12	67438004	67438010	C3_Trihelix_28	0.83841	-	91	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437925	67437933	C1_E2FDP_1	1.48141	+	12	67437946	67437952	C3_Trihelix_28	1.40192	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437925	67437933	C1_E2FDP_1	1.48141	+	12	67438004	67438010	C3_Trihelix_28	0.83841	-	71	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67437940	67437948	C1_E2FDP_1	1.48141	-	12	67438004	67438010	C3_Trihelix_28	0.83841	-	56	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67558985	67558993	C1_E2FDP_1	1.61334	+	12	67559038	67559044	C3_Trihelix_28	1.83022	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559000	67559008	C1_E2FDP_1	1.61334	-	12	67559038	67559044	C3_Trihelix_28	1.83022	+	30	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559022	67559030	C1_E2FDP_1	1.61327	-	12	67559038	67559044	C3_Trihelix_28	1.83022	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559057	67559065	C1_E2FDP_1	1.83022	-	12	67559151	67559157	C3_Trihelix_28	1.64082	+	86	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559079	67559087	C1_E2FDP_1	1.83022	-	12	67559151	67559157	C3_Trihelix_28	1.64082	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559098	67559106	C1_E2FDP_1	1.6428	+	12	67559151	67559157	C3_Trihelix_28	1.64082	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559113	67559121	C1_E2FDP_1	1.6428	-	12	67559151	67559157	C3_Trihelix_28	1.64082	+	30	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559113	67559121	C1_E2FDP_1	1.6428	-	12	67559208	67559214	C3_Trihelix_28	1.94678	+	87	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559135	67559143	C1_E2FDP_1	1.6428	-	12	67559151	67559157	C3_Trihelix_28	1.64082	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559135	67559143	C1_E2FDP_1	1.6428	-	12	67559208	67559214	C3_Trihelix_28	1.94678	+	65	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559155	67559163	C1_E2FDP_1	1.63921	+	12	67559208	67559214	C3_Trihelix_28	1.94678	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559155	67559163	C1_E2FDP_1	1.63921	+	12	67559254	67559260	C3_Trihelix_28	1.98092	-	91	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559192	67559200	C1_E2FDP_1	1.65676	-	12	67559208	67559214	C3_Trihelix_28	1.94678	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559192	67559200	C1_E2FDP_1	1.65676	-	12	67559254	67559260	C3_Trihelix_28	1.98092	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559192	67559200	C1_E2FDP_1	1.65676	-	12	67559264	67559270	C3_Trihelix_28	2.04355	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559212	67559220	C1_E2FDP_1	1.94678	+	12	67559254	67559260	C3_Trihelix_28	1.98092	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559212	67559220	C1_E2FDP_1	1.94678	+	12	67559264	67559270	C3_Trihelix_28	2.04355	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559227	67559235	C1_E2FDP_1	2.09943	-	12	67559254	67559260	C3_Trihelix_28	1.98092	-	19	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559227	67559235	C1_E2FDP_1	2.09943	-	12	67559264	67559270	C3_Trihelix_28	2.04355	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559248	67559256	C1_E2FDP_1	1.9586	-	12	67559264	67559270	C3_Trihelix_28	2.04355	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559283	67559291	C1_E2FDP_1	1.8985	-	12	67559375	67559381	C3_Trihelix_28	1.84775	+	84	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559304	67559312	C1_E2FDP_1	1.94984	-	12	67559375	67559381	C3_Trihelix_28	1.84775	+	63	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559337	67559345	C1_E2FDP_1	2.3525	-	12	67559375	67559381	C3_Trihelix_28	1.84775	+	30	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67559359	67559367	C1_E2FDP_1	2.07731	-	12	67559375	67559381	C3_Trihelix_28	1.84775	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708217	67708225	C1_E2FDP_1	1.34677	-	12	67708231	67708237	C3_Trihelix_28	1.53072	+	6	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708217	67708225	C1_E2FDP_1	1.34677	-	12	67708288	67708294	C3_Trihelix_28	1.46235	+	63	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708235	67708243	C1_E2FDP_1	1.50693	+	12	67708288	67708294	C3_Trihelix_28	1.46235	+	45	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708235	67708243	C1_E2FDP_1	1.50693	+	12	67708343	67708349	C3_Trihelix_28	1.62526	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708251	67708259	C1_E2FDP_1	1.4672	-	12	67708288	67708294	C3_Trihelix_28	1.46235	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708251	67708259	C1_E2FDP_1	1.4672	-	12	67708343	67708349	C3_Trihelix_28	1.62526	+	84	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708272	67708280	C1_E2FDP_1	1.6482	-	12	67708288	67708294	C3_Trihelix_28	1.46235	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708272	67708280	C1_E2FDP_1	1.6482	-	12	67708343	67708349	C3_Trihelix_28	1.62526	+	63	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708292	67708300	C1_E2FDP_1	1.46235	+	12	67708343	67708349	C3_Trihelix_28	1.62526	+	43	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708292	67708300	C1_E2FDP_1	1.46235	+	12	67708399	67708405	C3_Trihelix_28	1.70458	+	99	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708306	67708314	C1_E2FDP_1	1.46235	-	12	67708343	67708349	C3_Trihelix_28	1.62526	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708306	67708314	C1_E2FDP_1	1.46235	-	12	67708399	67708405	C3_Trihelix_28	1.70458	+	85	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708327	67708335	C1_E2FDP_1	1.46565	-	12	67708343	67708349	C3_Trihelix_28	1.62526	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708327	67708335	C1_E2FDP_1	1.46565	-	12	67708399	67708405	C3_Trihelix_28	1.70458	+	64	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708327	67708335	C1_E2FDP_1	1.46565	-	12	67708423	67708429	C3_Trihelix_28	1.72409	-	88	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708347	67708355	C1_E2FDP_1	1.66466	+	12	67708399	67708405	C3_Trihelix_28	1.70458	+	44	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708347	67708355	C1_E2FDP_1	1.66466	+	12	67708423	67708429	C3_Trihelix_28	1.72409	-	68	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708347	67708355	C1_E2FDP_1	1.66466	+	12	67708454	67708460	C3_Trihelix_28	1.51104	+	99	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708362	67708370	C1_E2FDP_1	1.66466	-	12	67708399	67708405	C3_Trihelix_28	1.70458	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708362	67708370	C1_E2FDP_1	1.66466	-	12	67708423	67708429	C3_Trihelix_28	1.72409	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708362	67708370	C1_E2FDP_1	1.66466	-	12	67708454	67708460	C3_Trihelix_28	1.51104	+	84	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708383	67708391	C1_E2FDP_1	1.66466	-	12	67708399	67708405	C3_Trihelix_28	1.70458	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708383	67708391	C1_E2FDP_1	1.66466	-	12	67708423	67708429	C3_Trihelix_28	1.72409	-	32	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708383	67708391	C1_E2FDP_1	1.66466	-	12	67708454	67708460	C3_Trihelix_28	1.51104	+	63	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708403	67708411	C1_E2FDP_1	1.72409	+	12	67708423	67708429	C3_Trihelix_28	1.72409	-	12	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708403	67708411	C1_E2FDP_1	1.72409	+	12	67708454	67708460	C3_Trihelix_28	1.51104	+	43	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708403	67708411	C1_E2FDP_1	1.72409	+	12	67708508	67708514	C3_Trihelix_28	1.70842	+	97	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708417	67708425	C1_E2FDP_1	1.72409	-	12	67708454	67708460	C3_Trihelix_28	1.51104	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708417	67708425	C1_E2FDP_1	1.72409	-	12	67708508	67708514	C3_Trihelix_28	1.70842	+	83	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708438	67708446	C1_E2FDP_1	1.88774	-	12	67708454	67708460	C3_Trihelix_28	1.51104	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708438	67708446	C1_E2FDP_1	1.88774	-	12	67708508	67708514	C3_Trihelix_28	1.70842	+	62	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708458	67708466	C1_E2FDP_1	1.54813	+	12	67708508	67708514	C3_Trihelix_28	1.70842	+	42	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708458	67708466	C1_E2FDP_1	1.54813	+	12	67708563	67708569	C3_Trihelix_28	1.87163	+	97	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708471	67708479	C1_E2FDP_1	1.40774	-	12	67708508	67708514	C3_Trihelix_28	1.70842	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708471	67708479	C1_E2FDP_1	1.40774	-	12	67708563	67708569	C3_Trihelix_28	1.87163	+	84	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708492	67708500	C1_E2FDP_1	1.53325	-	12	67708508	67708514	C3_Trihelix_28	1.70842	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708492	67708500	C1_E2FDP_1	1.53325	-	12	67708563	67708569	C3_Trihelix_28	1.87163	+	63	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708512	67708520	C1_E2FDP_1	1.7236	+	12	67708563	67708569	C3_Trihelix_28	1.87163	+	43	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708512	67708520	C1_E2FDP_1	1.7236	+	12	67708618	67708624	C3_Trihelix_28	2.26364	+	98	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708526	67708534	C1_E2FDP_1	1.7236	-	12	67708563	67708569	C3_Trihelix_28	1.87163	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708526	67708534	C1_E2FDP_1	1.7236	-	12	67708618	67708624	C3_Trihelix_28	2.26364	+	84	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708567	67708575	C1_E2FDP_1	1.93528	+	12	67708618	67708624	C3_Trihelix_28	2.26364	+	43	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708664	67708672	C1_E2FDP_1	2.99947	+	12	67708753	67708759	C3_Trihelix_28	2.61542	+	81	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708716	67708724	C1_E2FDP_1	3.03862	-	12	67708753	67708759	C3_Trihelix_28	2.61542	+	29	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
12	67708737	67708745	C1_E2FDP_1	3.09439	-	12	67708753	67708759	C3_Trihelix_28	2.61542	+	8	divergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981577	981585	C1_E2FDP_1	2.11422	-	4	981618	981624	C3_Trihelix_28	1.95349	-	33	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981577	981585	C1_E2FDP_1	2.11422	-	4	981674	981680	C3_Trihelix_28	2.80763	-	89	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981612	981620	C1_E2FDP_1	1.95349	-	4	981674	981680	C3_Trihelix_28	2.80763	-	54	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981634	981642	C1_E2FDP_1	2.70023	-	4	981674	981680	C3_Trihelix_28	2.80763	-	32	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981634	981642	C1_E2FDP_1	2.70023	-	4	981731	981737	C3_Trihelix_28	3.34563	-	89	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
4	981668	981676	C1_E2FDP_1	2.78524	-	4	981731	981737	C3_Trihelix_28	3.34563	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066369	1066375	C3_Trihelix_28	1.6734	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066390	1066396	C3_Trihelix_28	1.64408	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066425	1066431	C3_Trihelix_28	1.41876	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066348	1066356	C1_E2FDP_1	1.6734	+	5	1066445	1066451	C3_Trihelix_28	1.43545	-	89	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066425	1066431	C3_Trihelix_28	1.41876	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066445	1066451	C3_Trihelix_28	1.43545	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066404	1066412	C1_E2FDP_1	1.65821	+	5	1066500	1066506	C3_Trihelix_28	1.58956	-	88	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	1066459	1066467	C1_E2FDP_1	1.15467	+	5	1066500	1066506	C3_Trihelix_28	1.58956	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875177	2875185	C1_E2FDP_1	2.60544	+	5	2875218	2875224	C3_Trihelix_28	2.3384	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	Trihelix
5	2875212	2875220	C1_E2FDP_1	2.45755	-	5	2875292	2875298	C3_Trihelix_28	2.3805	-	72	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	Trihelix
